name1,name2,discovery date,uniport1,uniport2,id1,id2,time
NID1,FGA,"datetime(1991, 10, 5, 0, 0)",P14543,P02671,116182,111294,1991
UBE3A,TP53,"datetime(1991, 12, 1, 0, 0)",Q05086,P04637,109720,114765,1991
LCK,IL2RB,"datetime(1991, 6, 14, 0, 0)",P06239,P14784,100170,103935,1991
MAPK1,MAPK1,"datetime(1991, 7, 15, 0, 0)",P28482,P28482,108691,108691,1991
RASA1,LCK,"datetime(1991, 5, 1, 0, 0)",P20936,P06239,108344,100170,1991
AKAP5,PRKAR2A,"datetime(1991, 8, 5, 0, 0)",P24588,P13861,116549,105508,1991
NPR1,NPPC,"datetime(1991, 12, 5, 0, 0)",P16066,P23582,115539,102170,1991
ITGB8,ITGAV,"datetime(1991, 10, 15, 0, 0)",P26012,P06756,101164,105692,1991
HNF1A,HNF1A,"datetime(1991, 6, 1, 0, 0)",P20823,P20823,106453,106453,1991
CASP1,IL1B,"datetime(1991, 11, 1, 0, 0)",P29466,P01584,100357,110695,1991
CDK1,RB1,"datetime(1991, 12, 1, 0, 0)",P06493,P06400,107105,101623,1991
SRC,RASA1,"datetime(1991, 10, 1, 0, 0)",P12931,P20936,107525,108344,1991
HIST1H1A,CRP,"datetime(1991, 2, 5, 0, 0)",Q02539,P02741,112044,108701,1991
MAPT,UBC,"datetime(1991, 11, 15, 0, 0)",P10636,P0CG48,113557,106138,1991
ERBB2,PLCG1,"datetime(1991, 8, 1, 0, 0)",P04626,P19174,110434,101146,1991
CEBPD,CEBPB,"datetime(1991, 9, 1, 0, 0)",P49716,P17676,109640,108862,1991
MET,HGF,"datetime(1991, 2, 15, 0, 0)",P08581,P14210,109976,113835,1991
FOS,ATF4,"datetime(1991, 5, 1, 0, 0)",P01100,P18848,106563,100759,1991
IL1R2,IL1RN,"datetime(1991, 10, 25, 0, 0)",P27930,P18510,102065,114064,1991
GSK3B,JUN,"datetime(1991, 2, 8, 0, 0)",P49841,P05412,111112,100991,1991
PGF,PGF,"datetime(1991, 10, 15, 0, 0)",P49763,P49763,114512,114512,1991
FYN,GP6,"datetime(1991, 9, 1, 0, 0)",P06241,Q9HCN6,109836,111934,1991
ITGA2B,CAMK2A,"datetime(1991, 8, 5, 0, 0)",P08514,Q9UQM7,104496,102659,1991
CR1,CR2,"datetime(1991, 5, 1, 0, 0)",P17927,P20023,108543,110251,1991
CDK1,CCNE1,"datetime(1991, 9, 20, 0, 0)",P06493,P24864,107105,115243,1991
EIF2AK3,EIF2S1,"datetime(1991, 7, 31, 0, 0)",Q9NZJ5,P05198,104424,105854,1991
MAX,MAX,"datetime(1991, 3, 8, 0, 0)",P61244,P61244,103544,103544,1991
PTN,ALK,"datetime(1991, 3, 15, 0, 0)",P21246,Q9UM73,112114,101099,1991
FGFR1,PLCG1,"datetime(1991, 10, 1, 0, 0)",P11362,P19174,101160,101146,1991
CSTB,CST3,"datetime(1991, 2, 1, 0, 0)",P04080,P01034,104952,104493,1991
SAG,RHO,"datetime(1991, 10, 5, 0, 0)",P10523,P08100,111856,105856,1991
NPPB,NPR1,"datetime(1991, 12, 5, 0, 0)",P16860,P16066,102757,115539,1991
NFKB1,RELA,"datetime(1991, 7, 1, 0, 0)",P19838,Q04206,105528,116233,1991
IFNA1; IFNA13,CR2,"datetime(1991, 4, 1, 0, 0)",P01562,P20023,109323,110251,1991
NGF,NTRK1,"datetime(1991, 4, 5, 0, 0)",P01138,P04629,102247,110437,1991
PRKACA,ITGA2B,"datetime(1991, 8, 5, 0, 0)",P17612,P08514,101383,104496,1991
PLA2G2A,PLA2G2A,"datetime(1991, 11, 15, 0, 0)",P14555,P14555,103828,103828,1991
FOSL1,ATF4,"datetime(1991, 5, 1, 0, 0)",P15407,P18848,112809,100759,1991
HMGB1,CDK1,"datetime(1991, 3, 28, 0, 0)",P09429,P06493,116394,107105,1991
CEBPA,CEBPB,"datetime(1991, 9, 1, 0, 0)",P49715,P17676,109638,108862,1991
FTH1,FTH1,"datetime(1991, 2, 7, 0, 0)",P02794,P02794,104949,104949,1991
NEFL,MAP2,"datetime(1991, 4, 15, 0, 0)",P07196,P11137,109486,116169,1991
CALM1; CALM2; CALM3,MIP,"datetime(1991, 9, 1, 0, 0)",P62158,P30301,102031,107782,1991
PRKACA,POU2F1,"datetime(1991, 12, 20, 0, 0)",P17612,P14859,101383,103433,1991
CDC25A,CCNB1,"datetime(1991, 12, 20, 0, 0)",P30304,P14635,107779,100670,1991
NPR1,NPPA,"datetime(1991, 12, 5, 0, 0)",P16066,P01160,115539,113985,1991
F11,F11,"datetime(1991, 2, 26, 0, 0)",P03951,P03951,107749,107749,1991
MET,MET,"datetime(1991, 10, 1, 0, 0)",P08581,P08581,109976,109976,1991
RB1,RBBP7,"datetime(1991, 3, 14, 0, 0)",P06400,Q16576,101623,107735,1991
MYCL,MAX,"datetime(1991, 3, 8, 0, 0)",P12524,P61244,106594,103544,1991
CHRNE,CHRNA1,"datetime(1991, 7, 4, 0, 0)",Q04844,P02708,108845,115061,1991
CD5,CD72,"datetime(1991, 6, 20, 0, 0)",P06127,P21854,115306,114622,1991
EIF2AK2,EIF2S1,"datetime(1991, 7, 31, 0, 0)",P19525,P05198,114927,105854,1991
FGB,NID1,"datetime(1991, 10, 5, 0, 0)",P02675,P14543,111296,116182,1991
PRKACA,VTN,"datetime(1991, 3, 1, 0, 0)",P17612,P04004,101383,103767,1991
RAN,RCC1,"datetime(1991, 12, 1, 0, 0)",P62826,P18754,100374,107645,1991
IL16,CD4,"datetime(1991, 6, 1, 0, 0)",Q14005,P01730,100287,107050,1991
HLA-G,CD8A,"datetime(1991, 9, 1, 0, 0)",P17693,P01732,100234,106677,1991
JUN,ATF4,"datetime(1991, 5, 1, 0, 0)",P05412,P18848,100991,100759,1991
GP6,YES1,"datetime(1991, 9, 1, 0, 0)",Q9HCN6,P07947,111934,102905,1991
HNF1A,HNF1B,"datetime(1991, 6, 1, 0, 0)",P20823,P35680,106453,110882,1991
BRAF,BRAF,"datetime(1991, 12, 15, 0, 0)",P15056,P15056,102025,102025,1991
ATF3,JUN,"datetime(1991, 5, 1, 0, 0)",P18847,P05412,104665,100991,1991
CCNA2,CDK1,"datetime(1991, 11, 1, 0, 0)",P20248,P06493,110901,107105,1991
LRRC23,CD28,"datetime(1991, 3, 1, 0, 0)",Q53EV4,P10747,101806,107752,1991
PROS1,C4BPA,"datetime(1991, 7, 12, 0, 0)",P07225,P04003,115545,103765,1991
MAPK3,JUN,"datetime(1991, 10, 17, 0, 0)",P27361,P05412,101159,100991,1991
ABL1,BCR,"datetime(1991, 7, 12, 0, 0)",P00519,P11274,104641,112391,1991
CD27,CD5,"datetime(1991, 6, 20, 0, 0)",P26842,P06127,108121,115306,1991
CD36,LYN,"datetime(1991, 9, 1, 0, 0)",P16671,P07948,102827,102912,1991
FCN3,FCN3,"datetime(1991, 7, 12, 0, 0)",O75636,O75636,112188,112188,1991
MAPK1,JUN,"datetime(1991, 10, 17, 0, 0)",P28482,P05412,108691,100991,1991
PTPRC,DPP4,"datetime(1991, 10, 15, 0, 0)",P08575,P27487,111903,110104,1991
PLG,HMGB1,"datetime(1991, 9, 5, 0, 0)",P00747,P09429,107516,116394,1991
FYN,CD36,"datetime(1991, 9, 1, 0, 0)",P06241,P16671,109836,102827,1991
CTNNA1,CDH3,"datetime(1991, 10, 15, 0, 0)",P35221,P22223,111578,104811,1991
