name1,name2,discovery date,uniport1,uniport2,id1,id2,time
KCNAB2,KCNA2,"datetime(1996, 3, 22, 0, 0)",Q13303,P16389,111052,111200,1996
KIT,CBL,"datetime(1996, 11, 21, 0, 0)",P10721,P22681,115140,107136,1996
CDK6,,"datetime(1996, 2, 1, 0, 0)",Q00534,Q96TE0,100127,101065,1996
APBA1,APP,"datetime(1996, 11, 1, 0, 0)",Q02410,P05067,105140,104269,1996
MAPK3,SPIB,"datetime(1996, 2, 15, 0, 0)",P27361,Q01892,101159,111656,1996
PTPN1,CRK,"datetime(1996, 12, 6, 0, 0)",P18031,P46108,109850,114441,1996
GNB4,GNGT2,"datetime(1996, 3, 22, 0, 0)",Q9HAV0,O14610,100994,103414,1996
GNG7,GNB4,"datetime(1996, 3, 22, 0, 0)",O60262,Q9HAV0,109452,100994,1996
UBE2I,UBE2I,"datetime(1996, 4, 2, 0, 0)",P63279,P63279,105209,105209,1996
GNAI1,RGS19,"datetime(1996, 12, 24, 0, 0)",P63096,P49795,115845,108511,1996
PTPRF,TRIO,"datetime(1996, 5, 28, 0, 0)",P10586,O75962,104432,114593,1996
CBX5,LBR,"datetime(1996, 6, 21, 0, 0)",P45973,Q14739,113923,107375,1996
CYFIP2,WASF1,"datetime(1996, 2, 15, 0, 0)",Q96F07,Q92558,106182,104982,1996
NOTCH1,RELA,"datetime(1996, 5, 1, 0, 0)",P46531,Q04206,111028,116233,1996
EIF4B,EIF4B,"datetime(1996, 10, 1, 0, 0)",P23588,P23588,102172,102172,1996
TBP,SNAPC2,"datetime(1996, 1, 1, 0, 0)",P20226,Q13487,107088,101995,1996
MCM2,MCM4,"datetime(1996, 9, 27, 0, 0)",P49736,P33991,101622,106063,1996
CD3E,TOP2B,"datetime(1996, 3, 15, 0, 0)",P07766,Q02880,115639,111170,1996
DPP4,ADA,"datetime(1996, 2, 15, 0, 0)",P27487,P00813,110104,106004,1996
WAS,PLCG1,"datetime(1996, 8, 1, 0, 0)",P42768,P19174,112806,101146,1996
CCNA2,RPA1,"datetime(1996, 9, 13, 0, 0)",P20248,P27694,110901,104322,1996
CAP1,CAP1,"datetime(1996, 6, 1, 0, 0)",Q01518,Q01518,111283,111283,1996
GTF2H1,ERCC3,"datetime(1996, 2, 20, 0, 0)",P32780,P19447,109690,100276,1996
WAS,PIK3R1,"datetime(1996, 8, 1, 0, 0)",P42768,P27986,112806,105291,1996
CBL,LAT,"datetime(1996, 9, 27, 0, 0)",P22681,O43561,107136,111182,1996
EPOR,PTPN11,"datetime(1996, 6, 1, 0, 0)",P19235,Q06124,112837,110411,1996
MAPK10,ELK1,"datetime(1996, 6, 3, 0, 0)",P53779,P19419,104954,105156,1996
STAT5B,NR3C1,"datetime(1996, 10, 24, 0, 0)",P51692,P04150,111838,109148,1996
CASP8,FADD,"datetime(1996, 6, 14, 0, 0)",Q14790,Q13158,100527,103171,1996
PITX1,POU1F1,"datetime(1996, 7, 23, 0, 0)",P78337,P28069,107321,114255,1996
NCL,NPM1,"datetime(1996, 4, 1, 0, 0)",P19338,P06748,113886,109914,1996
GTF2F1,AHR,"datetime(1996, 9, 1, 0, 0)",P35269,P35869,112170,101797,1996
LCK,NR2F2,"datetime(1996, 11, 1, 0, 0)",P06239,P24468,100170,114858,1996
TAF12,TAF12,"datetime(1996, 3, 28, 0, 0)",Q16514,Q16514,100279,100279,1996
KIR3DL2,HLA-A,"datetime(1996, 5, 1, 0, 0)",P43630,P01892,100983,105212,1996
FCGR2A,PIK3R1,"datetime(1996, 5, 3, 0, 0)",P12318,P27986,101645,105291,1996
PDGFA,COL4A1,"datetime(1996, 10, 25, 0, 0)",P04085,P02462,104955,109104,1996
MGST1,LTC4S,"datetime(1996, 12, 13, 0, 0)",P10620,Q16873,109320,110736,1996
IL12RB2,IL12A,"datetime(1996, 11, 26, 0, 0)",Q99665,P29459,102438,104620,1996
ESR1,HSPA4,"datetime(1996, 12, 1, 0, 0)",P03372,P34932,102503,105082,1996
JUN,GTF2F2,"datetime(1996, 5, 1, 0, 0)",P05412,P13984,100991,105393,1996
KIR2DL3,HLA-C,"datetime(1996, 7, 9, 0, 0)",P43628,P10321,105298,109964,1996
SUMO1,TNFRSF1A,"datetime(1996, 11, 15, 0, 0)",P63165,P19438,101887,113149,1996
SYK,BTK,"datetime(1996, 2, 9, 0, 0)",P43405,Q06187,114134,103269,1996
KCNB1,KCNB1,"datetime(1996, 12, 9, 0, 0)",Q14721,Q14721,111609,111609,1996
RAC1,WAS,"datetime(1996, 5, 28, 0, 0)",P63000,P42768,104701,112806,1996
PLCG1,SHC1,"datetime(1996, 5, 31, 0, 0)",P19174,P29353,101146,109781,1996
WASF1,NCKAP1,"datetime(1996, 2, 15, 0, 0)",Q92558,Q9Y2A7,104982,115451,1996
PPP2R1A,PPP2CA,"datetime(1996, 3, 1, 0, 0)",P30153,P67775,115272,113865,1996
U2AF2,SRSF11,"datetime(1996, 10, 1, 0, 0)",P26368,Q05519,103483,109178,1996
TRAP1,RB1,"datetime(1996, 9, 1, 0, 0)",Q12931,P06400,105245,101623,1996
CD247,LCK,"datetime(1996, 4, 26, 0, 0)",P20963,P06239,113203,100170,1996
EPHA4,EFNA1,"datetime(1996, 7, 1, 0, 0)",P54764,P20827,106305,106454,1996
ARFIP2,ARFIP2,"datetime(1996, 8, 1, 0, 0)",P53365,P53365,111018,111018,1996
IFNAR1,STAT3,"datetime(1996, 4, 5, 0, 0)",P17181,P40763,109745,114621,1996
HERC1,ARF1,"datetime(1996, 8, 15, 0, 0)",Q15751,P84077,112991,106217,1996
KHDRBS1,ITK,"datetime(1996, 10, 11, 0, 0)",Q07666,Q08881,114976,116343,1996
RPA2,RAD52,"datetime(1996, 8, 2, 0, 0)",P15927,P43351,101410,115634,1996
PIK3R3,CD19,"datetime(1996, 6, 1, 0, 0)",Q92569,P15391,100640,110917,1996
BRK1,WASF1,"datetime(1996, 2, 15, 0, 0)",Q8WUW1,Q92558,114772,104982,1996
RAF1,JAK2,"datetime(1996, 10, 15, 0, 0)",P04049,O60674,103651,103401,1996
SLC2A1,CALR,"datetime(1996, 6, 7, 0, 0)",P11166,P27797,105287,102746,1996
GNG3,GNB4,"datetime(1996, 3, 22, 0, 0)",P63215,Q9HAV0,113200,100994,1996
SMN1; SMN2,FBL,"datetime(1996, 7, 15, 0, 0)",Q16637,P22087,105810,110725,1996
APBB1,APLP2,"datetime(1996, 10, 1, 0, 0)",O00213,Q06481,112891,108209,1996
HSP90AA1,CDK4,"datetime(1996, 9, 6, 0, 0)",P07900,P11802,103493,112005,1996
KAT2B,EP300,"datetime(1996, 7, 25, 0, 0)",Q92831,Q09472,108390,101265,1996
RFC2,RFC4,"datetime(1996, 6, 25, 0, 0)",P35250,P35249,108532,104156,1996
GRAP,EPOR,"datetime(1996, 5, 24, 0, 0)",Q13588,P19235,108639,112837,1996
RELA,NFKBIB,"datetime(1996, 10, 1, 0, 0)",Q04206,Q15653,116233,113452,1996
GNG7,GNB1,"datetime(1996, 3, 22, 0, 0)",O60262,P62873,109452,105262,1996
HMGB1,HOXD11,"datetime(1996, 9, 16, 0, 0)",P09429,P31277,116394,105739,1996
DOCK1,CRK,"datetime(1996, 4, 1, 0, 0)",Q14185,P46108,103369,114441,1996
CDC37,CDK4,"datetime(1996, 6, 15, 0, 0)",Q16543,P11802,103951,112005,1996
GRB7,PDGFRB,"datetime(1996, 11, 29, 0, 0)",Q14451,P09619,101006,116248,1996
APEX1,TXN,"datetime(1996, 5, 15, 0, 0)",P27695,P10599,104323,108825,1996
CRK,BCR,"datetime(1996, 12, 13, 0, 0)",P46108,P11274,114441,112391,1996
C1QBP,SERPINC1,"datetime(1996, 10, 25, 0, 0)",Q07021,P01008,115894,100241,1996
DHFR,HSPD1,"datetime(1996, 2, 1, 0, 0)",P00374,P10809,109970,114322,1996
CXCL2,CXCR2,"datetime(1996, 8, 23, 0, 0)",P19875,P25025,109664,110955,1996
CD7,PIK3R1,"datetime(1996, 8, 1, 0, 0)",P09564,P27986,106115,105291,1996
IFNAR2,IFNAR1,"datetime(1996, 12, 27, 0, 0)",P48551,P17181,100181,109745,1996
NEDD9,ABL1,"datetime(1996, 7, 1, 0, 0)",Q14511,P00519,103217,104641,1996
CCNG1,PPP2R4,"datetime(1996, 11, 1, 0, 0)",P51959,Q15257,103117,106972,1996
NCK1,CRK,"datetime(1996, 10, 1, 0, 0)",P16333,P46108,106322,114441,1996
IGF1R,GRB10,"datetime(1996, 6, 1, 0, 0)",P08069,Q13322,104790,101795,1996
PTPN6,JAK2,"datetime(1996, 12, 1, 0, 0)",P29350,O60674,109783,103401,1996
TNK2,GRB2,"datetime(1996, 5, 20, 0, 0)",Q07912,P62993,103143,113112,1996
FCGR2B,SHC1,"datetime(1996, 11, 29, 0, 0)",P31994,P29353,108434,109781,1996
POLR2A,CDK8,"datetime(1996, 6, 20, 0, 0)",P24928,P49336,108908,106739,1996
GNG7,GNB5,"datetime(1996, 3, 22, 0, 0)",O60262,O14775,109452,113042,1996
CCKBR,GAST,"datetime(1996, 10, 18, 0, 0)",P32239,P01350,103468,107662,1996
STAT6,IL4R,"datetime(1996, 4, 15, 0, 0)",P42226,P24394,100816,116087,1996
TGFA,EGFR,"datetime(1996, 6, 28, 0, 0)",P01135,P00533,102251,112630,1996
POLB,XRCC1,"datetime(1996, 12, 2, 0, 0)",P06746,P18887,109910,115628,1996
TNFAIP3,TRAF2,"datetime(1996, 6, 25, 0, 0)",P21580,Q12933,111292,105243,1996
BTK,WAS,"datetime(1996, 11, 1, 0, 0)",Q06187,P42768,103269,112806,1996
EPS15,AP2A1,"datetime(1996, 5, 17, 0, 0)",P42566,O95782,100627,106046,1996
JUP,PTPRK,"datetime(1996, 7, 12, 0, 0)",P14923,Q15262,106662,103262,1996
PRKCZ,HIST1H1B,"datetime(1996, 6, 21, 0, 0)",Q05513,P16401,109176,116516,1996
CDKN1A,CCND2,"datetime(1996, 9, 1, 0, 0)",P38936,P30279,113330,105674,1996
HIST2H2BE,KAT2B,"datetime(1996, 7, 25, 0, 0)",Q16778,Q92831,107407,108390,1996
TNFRSF8,TRAF2,"datetime(1996, 5, 31, 0, 0)",P28908,Q12933,106399,105243,1996
PLCG1,PKN2,"datetime(1996, 11, 15, 0, 0)",P19174,Q16513,101146,100283,1996
LAMB1,UBC,"datetime(1996, 8, 23, 0, 0)",P07942,P0CG48,102907,106138,1996
KCNA5,SRC,"datetime(1996, 12, 20, 0, 0)",P22460,P12931,113625,107525,1996
NCOA3,CREBBP,"datetime(1996, 5, 3, 0, 0)",Q9Y6Q9,Q92793,110073,107061,1996
CCR3,CCL11,"datetime(1996, 5, 1, 0, 0)",P51677,P51671,102055,102057,1996
HGFAC,HGF,"datetime(1996, 2, 16, 0, 0)",Q04756,P14210,103207,113835,1996
CAP1,ACTG1,"datetime(1996, 6, 1, 0, 0)",Q01518,P63261,111283,109473,1996
APLP2,APLP2,"datetime(1996, 10, 1, 0, 0)",Q06481,Q06481,108209,108209,1996
PPP2CA,PPP2R5E,"datetime(1996, 9, 6, 0, 0)",P67775,Q16537,113865,108298,1996
HIST2H2AC,KAT2B,"datetime(1996, 7, 25, 0, 0)",Q16777,Q92831,107406,108390,1996
MST1R,PLCG1,"datetime(1996, 11, 1, 0, 0)",Q04912,P19174,103438,101146,1996
RXRA,PSMC5,"datetime(1996, 1, 1, 0, 0)",P19793,P62195,101747,102644,1996
MAPK9,JUNB,"datetime(1996, 6, 3, 0, 0)",P45984,P17275,111089,115087,1996
MDFI,MYOG,"datetime(1996, 9, 6, 0, 0)",Q99750,P15173,103367,106163,1996
RAF1,BCL2,"datetime(1996, 11, 15, 0, 0)",P04049,P10415,103651,109222,1996
CEBPB,RUNX1,"datetime(1996, 3, 1, 0, 0)",P17676,Q01196,108862,107201,1996
RAF1,YWHAG,"datetime(1996, 8, 16, 0, 0)",P04049,P61981,103651,108250,1996
ITK,CBL,"datetime(1996, 10, 11, 0, 0)",Q08881,P22681,116343,107136,1996
NRAS,RAF1,"datetime(1996, 10, 15, 0, 0)",P01111,P04049,110860,103651,1996
FCGR2B,PTPN6,"datetime(1996, 2, 6, 0, 0)",P31994,P29350,108434,109783,1996
