name1,name2,discovery date,uniport1,uniport2,id1,id2,time
ROR2,DAZAP2,"datetime(2014, 11, 20, 0, 0)",A1L4F5,Q15038,105625,113088,2014
EHHADH,TRIM54,"datetime(2014, 11, 20, 0, 0)",Q08426,Q9BYV2,111778,116390,2014
KRTAP5-9,KRTAP12-1,"datetime(2014, 11, 20, 0, 0)",P26371,P59990,115820,101316,2014
NCBP1,SUMO1,"datetime(2014, 5, 2, 0, 0)",Q09161,P63165,100070,101887,2014
APIP,SKP1,"datetime(2014, 11, 20, 0, 0)",Q96GX9,P63208,110498,100881,2014
SSNA1,TBC1D7,"datetime(2014, 11, 20, 0, 0)",O43805,Q9P0N9,111007,108240,2014
RPA1,CTTN,"datetime(2014, 1, 23, 0, 0)",P27694,Q14247,104322,100506,2014
SOCS5,KIT,"datetime(2014, 7, 1, 0, 0)",O75159,P10721,112390,115140,2014
CCDC8,EXOC3,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,O60645,107815,100619,2014
RPA3,DNTTIP1,"datetime(2014, 1, 23, 0, 0)",P35244,Q9H147,104150,102112,2014
HAUS1,LURAP1,"datetime(2014, 11, 20, 0, 0)",Q96CS2,Q96LR2,108378,109718,2014
LOC730441,SP4,"datetime(2014, 11, 20, 0, 0)",Q4G0S1,Q02446,112832,108887,2014
TFAP2C,COL1A2,"datetime(2014, 6, 16, 0, 0)",Q92754,P08123,108882,113851,2014
CDC42BPB,LGR4,"datetime(2014, 4, 1, 0, 0)",Q9Y5S2,Q9BXB1,111053,108550,2014
PRRC2A,RPA2,"datetime(2014, 1, 23, 0, 0)",P48634,P15927,109766,101410,2014
CCDC8,HNRNPU,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,Q00839,107815,103064,2014
SUMO3,LIN37,"datetime(2014, 11, 13, 0, 0)",P55854,Q96GY3,109663,106225,2014
NUDC,IFT122,"datetime(2014, 7, 17, 0, 0)",Q9Y266,Q9HBG6,111274,103312,2014
FAM46B,SOX5,"datetime(2014, 11, 20, 0, 0)",Q96A09,P35711,109623,106533,2014
CCDC8,BLMH,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,Q13867,107815,103728,2014
TFIP11,DGCR6,"datetime(2014, 4, 11, 0, 0)",Q9UBB9,Q14129,105259,102457,2014
PHC3,OGT,"datetime(2014, 11, 20, 0, 0)",Q8NDX5,O15294,102959,105116,2014
XIAP,NEK6,"datetime(2014, 11, 20, 0, 0)",P98170,Q9HC98,107509,113338,2014
BAG3,PHLDB1,"datetime(2014, 7, 17, 0, 0)",O95817,Q86UU1,115499,115170,2014
CEP70,BARD1,"datetime(2014, 11, 20, 0, 0)",Q8NHQ1,Q99728,113477,107714,2014
LGR4,IQGAP3,"datetime(2014, 4, 1, 0, 0)",Q9BXB1,Q86VI3,108550,102444,2014
MYC,SIN3B,"datetime(2014, 8, 8, 0, 0)",P01106,O75182,106562,108742,2014
LGR4,PDCD11,"datetime(2014, 4, 1, 0, 0)",Q9BXB1,Q14690,108550,115559,2014
TRAF1,QRICH1,"datetime(2014, 11, 20, 0, 0)",Q13077,Q2TAL8,112197,115738,2014
PFDN2,GNB2,"datetime(2014, 7, 17, 0, 0)",Q9UHV9,Q6FHM2,114345,101181,2014
MDM2,SF3B2,"datetime(2014, 6, 1, 0, 0)",Q00987,Q13435,106304,114383,2014
DAB1,FAM168A,"datetime(2014, 11, 20, 0, 0)",O75553,Q92567,113767,100648,2014
TBC1D22B,TRIM23,"datetime(2014, 11, 20, 0, 0)",Q9NU19,P36406,115706,102929,2014
PSMD2,CDK9,"datetime(2014, 7, 17, 0, 0)",Q13200,P50750,104694,106079,2014
FKBPL,GNB4,"datetime(2014, 7, 17, 0, 0)",Q9UIM3,Q9HAV0,103755,100994,2014
CUL7,RPL10A,"datetime(2014, 6, 1, 0, 0)",Q14999,P62906,107170,101928,2014
ADIPOQ,CCDC155,"datetime(2014, 11, 20, 0, 0)",Q15848,Q8N6L0,115961,112911,2014
EIF2S2,RPA3,"datetime(2014, 1, 23, 0, 0)",P20042,P35244,101711,104150,2014
HSFY1; HSFY2,QRICH1,"datetime(2014, 11, 20, 0, 0)",Q96LI6,Q2TAL8,106546,115738,2014
BUB1,GALNT12,"datetime(2014, 3, 21, 0, 0)",O43683,Q8IXK2,112821,101359,2014
USP49,CDC37,"datetime(2014, 7, 17, 0, 0)",Q70CQ1,Q16543,102002,103951,2014
CD247,DDX5,"datetime(2014, 3, 18, 0, 0)",P20963,B5BUE6,113203,104335,2014
CUL7,GRN,"datetime(2014, 6, 1, 0, 0)",Q14999,P28799,107170,113087,2014
CA8,HSD17B14,"datetime(2014, 11, 20, 0, 0)",P35219,Q9BPX1,107967,102359,2014
LNX1,LNX1,"datetime(2014, 11, 20, 0, 0)",Q8TBB1,Q8TBB1,108955,108955,2014
EGFR,SH3GL3,"datetime(2014, 5, 1, 0, 0)",P00533,Q99963,112630,100810,2014
MDM2,ECH1,"datetime(2014, 6, 1, 0, 0)",Q00987,Q13011,106304,104171,2014
BANP,TRAF4,"datetime(2014, 11, 20, 0, 0)",Q8N9N5,Q9BUZ4,110704,100882,2014
KRTAP10-7,TREX1,"datetime(2014, 11, 20, 0, 0)",P60409,Q9NSU2,113633,109886,2014
OBSL1,XRCC6,"datetime(2014, 6, 1, 0, 0)",O75147,P12956,108161,115541,2014
CCDC8,POLR2A,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,P24928,107815,108908,2014
SYTL5,CEP70,"datetime(2014, 11, 20, 0, 0)",Q8TDW5,Q8NHQ1,116253,113477,2014
KRTAP10-5,ZNF34,"datetime(2014, 11, 20, 0, 0)",P60370,Q8IZ26,106719,106097,2014
MYHBETA,,"datetime(2014, 7, 17, 0, 0)",Q8TDZ3,Q96BE0,104460,102050,2014
KRT38,TXLNA,"datetime(2014, 11, 20, 0, 0)",O76015,P40222,106098,106215,2014
NUDCD1,DHX38,"datetime(2014, 7, 17, 0, 0)",Q96RS6,Q92620,108786,110246,2014
XRCC5,OBSL1,"datetime(2014, 6, 1, 0, 0)",P13010,O75147,106516,108161,2014
TRIM54,KPNA2,"datetime(2014, 11, 20, 0, 0)",Q9BYV2,Q6NVW7,116390,110187,2014
HEL-S-182MP,HEL-S-182MP,"datetime(2014, 11, 20, 0, 0)",V9HW60,V9HW60,100301,100301,2014
MDM2,ATP1A1,"datetime(2014, 6, 1, 0, 0)",Q00987,P05023,106304,104896,2014
RPL24,SUMO3,"datetime(2014, 11, 13, 0, 0)",P83731,P55854,111719,109663,2014
TIAL1,RPA2,"datetime(2014, 1, 23, 0, 0)",Q01085,P15927,101300,101410,2014
LGR4,TBC1D17,"datetime(2014, 4, 1, 0, 0)",Q9BXB1,Q9HA65,108550,112839,2014
SPON2,KRT31,"datetime(2014, 11, 20, 0, 0)",Q9BUD6,Q15323,106500,110974,2014
NUDT1,HEL-S-5,"datetime(2014, 11, 20, 0, 0)",P36639,V9HWA0,106321,112956,2014
NDE1,USHBP1,"datetime(2014, 4, 11, 0, 0)",Q9NXR1,Q8N6Y0,100021,105758,2014
NOTCH2NL,CCDC26,"datetime(2014, 11, 20, 0, 0)",Q7Z3S9,Q8TAB7,103151,100383,2014
SGTA,GAL,"datetime(2014, 11, 20, 0, 0)",O43765,P22466,115671,113624,2014
RERE,TFAP2A,"datetime(2014, 6, 16, 0, 0)",Q9P2R6,P05549,109074,113563,2014
CREB3L1,JAGN1,"datetime(2014, 11, 20, 0, 0)",Q96BA8,Q8N5M9,102663,115289,2014
CDK5,TFAP2A,"datetime(2014, 6, 16, 0, 0)",Q00535,P05549,100020,113563,2014
UQCRC2,SUMO2,"datetime(2014, 8, 1, 0, 0)",P22695,P61956,111373,102300,2014
KRTAP10-8,PIGS,"datetime(2014, 11, 20, 0, 0)",P60410,Q96S52,110420,105102,2014
IQCE,MTUS2,"datetime(2014, 4, 11, 0, 0)",Q6IPM2,Q5JR59,107688,105142,2014
KRT6C,TFIP11,"datetime(2014, 11, 20, 0, 0)",P48668,Q9UBB9,104903,105259,2014
TFAP2A,CPE,"datetime(2014, 6, 16, 0, 0)",P05549,P16870,113563,115037,2014
GEM,KCTD9,"datetime(2014, 11, 20, 0, 0)",P55040,Q7L273,116029,104287,2014
HCK,MET,"datetime(2014, 7, 1, 0, 0)",P08631,P08581,114709,109976,2014
TUBB2A,AARSD1,"datetime(2014, 7, 17, 0, 0)",Q13885,Q9BTE6,113488,115046,2014
AES,TMCC2,"datetime(2014, 11, 20, 0, 0)",Q08117,Q7Z6C6,101119,114282,2014
NOTCH2NL,TRIM42,"datetime(2014, 11, 20, 0, 0)",Q7Z3S9,A1L4B6,103151,106166,2014
RPL6,RPA1,"datetime(2014, 1, 23, 0, 0)",Q02878,P27694,100111,104322,2014
POC5,CETN1,"datetime(2014, 11, 20, 0, 0)",Q8NA72,Q12798,106627,102630,2014
KRT31,FOXB1,"datetime(2014, 11, 20, 0, 0)",Q15323,Q99853,110974,105463,2014
HEL-S-70,DTNB,"datetime(2014, 11, 20, 0, 0)",V9HW80,O60941,109995,106630,2014
TULP3,MAGEA6,"datetime(2014, 11, 20, 0, 0)",O75386,P43360,112509,102730,2014
EGFR,LMNA,"datetime(2014, 7, 1, 0, 0)",P00533,P02545,112630,112467,2014
TXLNA,KANK2,"datetime(2014, 11, 20, 0, 0)",P40222,Q63ZY3,106215,115592,2014
XIAP,CASP10,"datetime(2014, 11, 20, 0, 0)",P98170,Q92851,107509,115803,2014
NUFIP2,RGS17,"datetime(2014, 11, 20, 0, 0)",A1L3A7,Q9UGC6,101282,108580,2014
MRPL11,HOMEZ,"datetime(2014, 11, 20, 0, 0)",Q9Y3B7,Q8IX15,115376,115180,2014
EIF2C2,PSMD2,"datetime(2014, 7, 17, 0, 0)",A4FVC0,Q13200,114792,104694,2014
FAM131C,HPCAL4,"datetime(2014, 11, 20, 0, 0)",Q96AQ9,Q9UM19,100591,108256,2014
SFRS2,KRT31,"datetime(2014, 11, 20, 0, 0)",Q6NXQ0,Q15323,116011,110974,2014
,PNMA5,"datetime(2014, 11, 20, 0, 0)",Q9H614,Q96PV4,116109,101753,2014
USF2,FOS,"datetime(2014, 11, 20, 0, 0)",Q15853,Q6FG41,111607,102999,2014
FXR2,BYSL,"datetime(2014, 11, 20, 0, 0)",P51116,Q13895,108518,109216,2014
RPA1,PRPF6,"datetime(2014, 1, 23, 0, 0)",P27694,O94906,104322,104197,2014
RPA2,INTS1,"datetime(2014, 1, 23, 0, 0)",P15927,Q8N201,101410,102422,2014
BRIX1,ZNF622,"datetime(2014, 5, 13, 0, 0)",Q8TDN6,Q969S3,107420,109522,2014
LZTS2,FEM1C,"datetime(2014, 11, 20, 0, 0)",Q9BRK4,Q96JP0,101899,113892,2014
LCE1B,NOTCH2NL,"datetime(2014, 11, 20, 0, 0)",Q5T7P3,Q7Z3S9,109355,103151,2014
UBC,C19ORF25,"datetime(2014, 6, 6, 0, 0)",P0CG48,Q9UFG5,106138,108030,2014
PAK7,SORBS3,"datetime(2014, 11, 20, 0, 0)",Q8TB93,O60504,107356,116256,2014
HOMEZ,LRRC7,"datetime(2014, 11, 20, 0, 0)",Q8IX15,Q96NW7,115180,105961,2014
RBMX,CLK3,"datetime(2014, 11, 20, 0, 0)",P38159,P49761,110646,114511,2014
RAB5B,CUL7,"datetime(2014, 6, 1, 0, 0)",P61020,Q14999,111799,107170,2014
AIMP2,TFIP11,"datetime(2014, 11, 20, 0, 0)",Q13155,Q9UBB9,103179,105259,2014
HAUS1,GOLGA2,"datetime(2014, 11, 20, 0, 0)",Q96CS2,Q08379,108378,106415,2014
UBD,PAPSS2,"datetime(2014, 1, 3, 0, 0)",O15205,O95340,112022,100342,2014
CCDC8,GCN1L1,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,Q92616,107815,106540,2014
RB1,STX17,"datetime(2014, 3, 21, 0, 0)",P06400,P56962,101623,111966,2014
MRFAP1L1,SYCE1,"datetime(2014, 11, 20, 0, 0)",Q96HT8,Q8N0S2,110627,116449,2014
PARP1,CETN2,"datetime(2014, 2, 1, 0, 0)",P09874,P41208,113437,104328,2014
RCOR3,CEP55,"datetime(2014, 11, 20, 0, 0)",Q9P2K3,Q53EZ4,109817,114421,2014
CDC20,NEDD8,"datetime(2014, 5, 2, 0, 0)",Q12834,Q15843,104128,115957,2014
TAF12,PRKAR2B,"datetime(2014, 11, 20, 0, 0)",Q16514,Q6DHZ2,100279,105348,2014
SKA1,SYCE1,"datetime(2014, 11, 20, 0, 0)",Q96BD8,Q8N0S2,107537,116449,2014
MKL1,MVP,"datetime(2014, 4, 11, 0, 0)",Q969V6,Q14764,114405,112209,2014
MAP3K1,ZFAND3,"datetime(2014, 11, 3, 0, 0)",Q13233,Q9H8U3,108449,102258,2014
NUDCD3,RAF1,"datetime(2014, 7, 17, 0, 0)",Q8IVD9,P04049,100255,103651,2014
BLOC1S6,KRT13,"datetime(2014, 11, 20, 0, 0)",Q9UL45,P13646,114989,109652,2014
EGFR,SMC3,"datetime(2014, 7, 1, 0, 0)",P00533,Q9UQE7,112630,101471,2014
SUMO1,SLC25A5,"datetime(2014, 5, 2, 0, 0)",P63165,P05141,101887,103281,2014
RINT1,RSRC2,"datetime(2014, 11, 20, 0, 0)",Q6NUQ1,Q7L4I2,108524,104387,2014
RNASEL,TCF12,"datetime(2014, 11, 20, 0, 0)",Q1RLL8,Q99081,103381,108782,2014
PARP1,DNMT1,"datetime(2014, 4, 24, 0, 0)",P09874,P26358,113437,107213,2014
KRTAP10-8,KRTAP4-12,"datetime(2014, 11, 20, 0, 0)",P60410,Q9BQ66,110420,102028,2014
RPA3,TMPO,"datetime(2014, 1, 23, 0, 0)",P35244,P42167,104150,110749,2014
CACYBP,GNA15,"datetime(2014, 7, 17, 0, 0)",Q9HB71,P30679,103102,107438,2014
TRIM54,UTP14C,"datetime(2014, 11, 20, 0, 0)",Q9BYV2,Q08E77,116390,102458,2014
,CCDC36,"datetime(2014, 11, 20, 0, 0)",Q9H614,Q8IYA8,116109,111907,2014
GTF3C5,MLF1,"datetime(2014, 7, 17, 0, 0)",Q5T7U4,P58340,104465,103491,2014
MDM2,PDHB,"datetime(2014, 6, 1, 0, 0)",Q00987,P11177,106304,113201,2014
RBPMS,RUSC1,"datetime(2014, 11, 20, 0, 0)",Q93062,Q9BVN2,101931,105984,2014
SUMO3,RPL10A,"datetime(2014, 11, 13, 0, 0)",P55854,P62906,109663,101928,2014
KRTAP10-3,ADAMTSL5,"datetime(2014, 11, 20, 0, 0)",P60369,Q6ZMM2,111004,115355,2014
LRRC59,OBSL1,"datetime(2014, 6, 1, 0, 0)",Q96AG4,O75147,103316,108161,2014
,SIRT6,"datetime(2014, 7, 17, 0, 0)",Q96BE0,Q8N6T7,102050,109428,2014
LRRK2,ATP5A1,"datetime(2014, 4, 10, 0, 0)",Q5S007,P25705,103695,101717,2014
PTPMT1,KRTAP2-4,"datetime(2014, 11, 20, 0, 0)",Q8WUK0,Q9BYR9,114190,106068,2014
NLRP12,,"datetime(2014, 7, 17, 0, 0)",P59046,Q53FC7,102075,103499,2014
PREP,SUMO1,"datetime(2014, 5, 2, 0, 0)",P48147,P63165,108461,101887,2014
RPA2,AHNAK,"datetime(2014, 1, 23, 0, 0)",P15927,Q09666,101410,113304,2014
LRRK2,DIS3,"datetime(2014, 4, 10, 0, 0)",Q5S007,Q9Y2L1,103695,103682,2014
CCDC8,IGF2BP3,"datetime(2014, 6, 1, 0, 0)",Q9H0W5,O00425,107815,101807,2014
ISCU,IKZF1,"datetime(2014, 11, 20, 0, 0)",Q9H1K1,Q13422,109535,109469,2014
DDB1,SAP30,"datetime(2014, 11, 1, 0, 0)",Q16531,O75446,108297,108276,2014
FLJ13057,GAGE2D; GAGE8,"datetime(2014, 11, 20, 0, 0)",Q53SE7,Q9UEU5,100827,115053,2014
CAMK2G,ALOX5,"datetime(2014, 4, 1, 0, 0)",Q13555,P09917,113468,102640,2014
POLR2A,LGR4,"datetime(2014, 4, 1, 0, 0)",P24928,Q9BXB1,108908,108550,2014
LNX1,RAD51D,"datetime(2014, 11, 20, 0, 0)",Q8TBB1,O75771,108955,110566,2014
LMO3,KCTD1,"datetime(2014, 11, 20, 0, 0)",Q8TAP4,Q719H9,106560,102083,2014
SUMO2,RGPD8,"datetime(2014, 8, 1, 0, 0)",P61956,O14715,102300,105058,2014
HDAC4,GOLGA2,"datetime(2014, 11, 20, 0, 0)",P56524,Q08379,111662,106415,2014
ZBTB48,ZBTB48,"datetime(2014, 11, 20, 0, 0)",P10074,P10074,112655,112655,2014
EVA1B,SGTA,"datetime(2014, 11, 20, 0, 0)",Q9NVM1,O43765,112587,115671,2014
MDFI,TYRO3,"datetime(2014, 11, 20, 0, 0)",Q99750,Q06418,103367,105040,2014
KRTAP10-9,LCE3E,"datetime(2014, 11, 20, 0, 0)",P60411,Q5T5B0,112967,100442,2014
MDM2,TOMM20,"datetime(2014, 6, 1, 0, 0)",Q00987,Q15388,106304,101811,2014
PTF1A,SPATA7,"datetime(2014, 12, 19, 0, 0)",Q7RTS3,Q9P0W8,107829,116025,2014
SHFM1,CKAP5,"datetime(2014, 2, 1, 0, 0)",P60896,Q14008,100918,100288,2014
AP2A1,SUMO3,"datetime(2014, 8, 1, 0, 0)",O95782,P55854,106046,109663,2014
FIP1L1,TFAP2C,"datetime(2014, 6, 16, 0, 0)",Q6UN15,Q92754,114627,108882,2014
RPA2,ALPP,"datetime(2014, 1, 23, 0, 0)",P15927,P05187,101410,101540,2014
SUMO3,HNRNPA1,"datetime(2014, 11, 13, 0, 0)",P55854,P09651,109663,115647,2014
DNAJA3,IRS4,"datetime(2014, 7, 17, 0, 0)",Q96EY1,O14654,104772,103978,2014
TBC1D2,BUB1,"datetime(2014, 3, 21, 0, 0)",Q9BYX2,O43683,115831,112821,2014
COL1A1,TFAP2C,"datetime(2014, 6, 16, 0, 0)",P02452,Q92754,105417,108882,2014
NUP153,EGFR,"datetime(2014, 7, 1, 0, 0)",P49790,P00533,108514,112630,2014
FAM9B,PAGE3,"datetime(2014, 11, 20, 0, 0)",Q8IZU0,Q5JUK9,113746,103907,2014
TRIM23,CFAP53,"datetime(2014, 11, 20, 0, 0)",P36406,Q96M91,102929,101188,2014
TRIM41,GPATCH2L,"datetime(2014, 11, 20, 0, 0)",Q8WV44,Q9NWQ4,103606,112254,2014
GOLGA2,CDC20B,"datetime(2014, 11, 20, 0, 0)",Q08379,Q86Y33,106415,116021,2014
THAP1,PPIG,"datetime(2014, 11, 20, 0, 0)",Q9NVV9,Q13427,112767,109464,2014
NAT9,NAT9,"datetime(2014, 11, 20, 0, 0)",Q9BTE0,Q9BTE0,107258,107258,2014
ZFYVE26,KRTAP10-3,"datetime(2014, 11, 20, 0, 0)",Q68DK2,P60369,100338,111004,2014
FBLIM1,CUTA,"datetime(2014, 11, 20, 0, 0)",Q8WUP2,O60888,111037,113944,2014
NFE2L2,NQO1,"datetime(2014, 2, 1, 0, 0)",Q16236,P15559,102791,101568,2014
AKT1,FOXO3,"datetime(2014, 12, 5, 0, 0)",P31749,O43524,112440,113320,2014
OBSL1,SF3A2,"datetime(2014, 6, 1, 0, 0)",O75147,Q15428,108161,105934,2014
ABI3,GRB2,"datetime(2014, 11, 20, 0, 0)",Q9P2A4,P62993,102414,113112,2014
TEAD4,VPS52,"datetime(2014, 11, 20, 0, 0)",Q15561,Q8N1B4,112272,111179,2014
NEDD8,C2ORF69,"datetime(2014, 5, 2, 0, 0)",Q15843,Q8N8R5,115957,105401,2014
AARSD1,,"datetime(2014, 7, 17, 0, 0)",Q9BTE6,Q59GL9,115046,113376,2014
GCN1L1,OBSL1,"datetime(2014, 6, 1, 0, 0)",Q92616,O75147,106540,108161,2014
TRIM32,SDCBP,"datetime(2014, 11, 20, 0, 0)",Q13049,O00560,107984,109370,2014
CREB5,SPRY1,"datetime(2014, 11, 20, 0, 0)",Q02930,O43609,115074,113996,2014
SART3,SF3B1,"datetime(2014, 9, 1, 0, 0)",Q15020,O75533,100779,111426,2014
UBC,ZNF830,"datetime(2014, 6, 6, 0, 0)",P0CG48,Q96NB3,106138,115330,2014
NOTCH2NL,THEMIS2,"datetime(2014, 11, 20, 0, 0)",Q7Z3S9,Q5TEJ8,103151,102365,2014
SLU7,LZTS2,"datetime(2014, 11, 20, 0, 0)",O95391,Q9BRK4,102867,101899,2014
COLGALT2,UBQLN1,"datetime(2014, 11, 20, 0, 0)",Q8IYK4,Q9UMX0,104504,109087,2014
TMSB4X,ALAS1,"datetime(2014, 11, 20, 0, 0)",P62328,P13196,101598,109364,2014
SUMO2,CYFIP1,"datetime(2014, 8, 1, 0, 0)",P61956,Q7L576,102300,109764,2014
