name1,name2,discovery date,uniport1,uniport2,id1,id2,time
CD3G,CD3E,"datetime(1990, 2, 1, 0, 0)",P09693,P07766,100787,115639,1990
MYF5,ELSPBP1,"datetime(1990, 8, 16, 0, 0)",P13349,Q96BH3,100333,113781,1990
CLTA,CLTC,"datetime(1990, 3, 5, 0, 0)",P09496,Q00610,102237,106373,1990
NPR3,NPPA,"datetime(1990, 9, 14, 0, 0)",P17342,P01160,111800,113985,1990
CST3,C4A,"datetime(1990, 2, 1, 0, 0)",P01034,P0C0L4,104493,114108,1990
CSNK2A1,CSNK2A1,"datetime(1990, 7, 1, 0, 0)",P68400,P68400,110721,110721,1990
NFKB1,SRF,"datetime(1990, 4, 1, 0, 0)",P19838,P11831,105528,107795,1990
MYF5,TCF3,"datetime(1990, 8, 16, 0, 0)",P13349,P15923,100333,101412,1990
ITGB3,ITGAV,"datetime(1990, 7, 5, 0, 0)",P05106,P06756,102702,105692,1990
GTF2A1,TBP,"datetime(1990, 12, 1, 0, 0)",P52655,P20226,104178,107088,1990
KLK3,A2M,"datetime(1990, 12, 27, 0, 0)",P07288,P01023,108142,108859,1990
FBP1,FBP1,"datetime(1990, 7, 1, 0, 0)",P09467,P09467,115768,115768,1990
JUN,ATF2,"datetime(1990, 4, 1, 0, 0)",P05412,P15336,100991,101223,1990
ICAM1,IL2RA,"datetime(1990, 9, 1, 0, 0)",P05362,P01589,106857,110688,1990
HSPA8,CLTA,"datetime(1990, 9, 7, 0, 0)",P11142,P09496,108948,102237,1990
ITGAV,ITGB1,"datetime(1990, 4, 15, 0, 0)",P06756,P05556,105692,101292,1990
SERPINE1,PLAT,"datetime(1990, 5, 1, 0, 0)",P05121,P00750,110672,103210,1990
ANXA2,S100A10,"datetime(1990, 12, 1, 0, 0)",P07355,P60903,101594,115587,1990
ELSPBP1,MYOG,"datetime(1990, 4, 1, 0, 0)",Q96BH3,P15173,113781,106163,1990
SRF,SRF,"datetime(1990, 4, 1, 0, 0)",P11831,P11831,107795,107795,1990
TNFRSF1B,TNF,"datetime(1990, 4, 20, 0, 0)",P20333,P01375,112376,116299,1990
ITGAV,VWF,"datetime(1990, 7, 5, 0, 0)",P06756,P04275,105692,103887,1990
A2M,AMBP,"datetime(1990, 9, 25, 0, 0)",P01023,P02760,108859,100044,1990
LTA,TNFRSF1B,"datetime(1990, 5, 25, 0, 0)",P01374,P20333,116300,112376,1990
FLNA,FLNA,"datetime(1990, 9, 1, 0, 0)",P21333,P21333,114806,114806,1990
HEXB,HEXB,"datetime(1990, 11, 1, 0, 0)",P07686,P07686,100601,100601,1990
COL1A1,ITGB1,"datetime(1990, 3, 25, 0, 0)",P02452,P05556,105417,101292,1990
SRP14,SRP9,"datetime(1990, 2, 1, 0, 0)",P37108,P49458,108696,113183,1990
IFITM1,CD81,"datetime(1990, 10, 1, 0, 0)",P13164,P60033,104436,107018,1990
CALM1; CALM2; CALM3,MAPT,"datetime(1990, 9, 3, 0, 0)",P62158,P10636,102031,113557,1990
HSPA8,REL,"datetime(1990, 3, 1, 0, 0)",P11142,Q04864,108948,100757,1990
CD74,CD74,"datetime(1990, 9, 1, 0, 0)",P04233,P04233,103320,103320,1990
ANK1,SPTB,"datetime(1990, 6, 25, 0, 0)",P16157,P11277,102140,108101,1990
TGFB1,APP,"datetime(1990, 9, 14, 0, 0)",P01137,P05067,102253,104269,1990
