name1,name2,discovery date,uniport1,uniport2,id1,id2,time
PC,MDH2,"datetime(1993, 8, 25, 0, 0)",P11498,P40926,101728,106598,1993
,IGHG1,"datetime(1993, 5, 1, 0, 0)",P01709,P01857,112696,104596,1993
TBP,TAF10,"datetime(1993, 3, 11, 0, 0)",P20226,Q12962,107088,108986,1993
CD3E,ZAP70,"datetime(1993, 9, 15, 0, 0)",P07766,P43403,115639,114135,1993
SRC,CCNA2,"datetime(1993, 5, 1, 0, 0)",P12931,P20248,107525,110901,1993
PSMC4,PSMC3,"datetime(1993, 1, 1, 0, 0)",P43686,P17980,114458,115941,1993
NMBR,NMB,"datetime(1993, 7, 15, 0, 0)",P28336,P08949,100363,111779,1993
HIST3H3,PRKCZ,"datetime(1993, 9, 1, 0, 0)",Q16695,Q05513,115562,109176,1993
CSF1,CSF1R,"datetime(1993, 9, 1, 0, 0)",P09603,P07333,106724,109048,1993
MAX,MYC,"datetime(1993, 12, 17, 0, 0)",P61244,P01106,103544,106562,1993
YES1,CSF1R,"datetime(1993, 3, 1, 0, 0)",P07947,P07333,102905,109048,1993
RB1,E2F2,"datetime(1993, 12, 1, 0, 0)",P06400,Q14209,101623,101140,1993
LYN,PLCG2,"datetime(1993, 3, 31, 0, 0)",P07948,P16885,102912,112480,1993
PLAT,FN1,"datetime(1993, 9, 5, 0, 0)",P00750,P02751,103210,104307,1993
PLCG2,FYN,"datetime(1993, 9, 1, 0, 0)",P16885,P06241,112480,109836,1993
RB1,SPI1,"datetime(1993, 2, 15, 0, 0)",P06400,P17947,101623,116553,1993
MYOM2,TTN,"datetime(1993, 9, 1, 0, 0)",P54296,Q8WZ42,116152,107855,1993
INSR,PTPN12,"datetime(1993, 3, 25, 0, 0)",P06213,Q05209,113554,110000,1993
CCND1,CDK4,"datetime(1993, 12, 16, 0, 0)",P24385,P11802,103741,112005,1993
JUN,CREB5,"datetime(1993, 2, 25, 0, 0)",P05412,Q02930,100991,115074,1993
CDK2,CCND1,"datetime(1993, 5, 1, 0, 0)",P24941,P24385,116323,103741,1993
ITGA1,ITGB1,"datetime(1993, 2, 5, 0, 0)",P56199,P05556,103880,101292,1993
IL5,IL5,"datetime(1993, 5, 13, 0, 0)",P05113,P05113,106979,106979,1993
CDKN3,CDK1,"datetime(1993, 11, 19, 0, 0)",Q16667,P06493,102039,107105,1993
CSF1R,SRC,"datetime(1993, 3, 1, 0, 0)",P07333,P12931,109048,107525,1993
TBP,TEAD1,"datetime(1993, 2, 1, 0, 0)",P20226,P28347,107088,113840,1993
CCNB1,CCNB1,"datetime(1993, 9, 25, 0, 0)",P14635,P14635,100670,100670,1993
PTPN11,IRS1,"datetime(1993, 6, 5, 0, 0)",Q06124,P35568,110411,115660,1993
TP53,WT1,"datetime(1993, 6, 1, 0, 0)",P04637,P19544,114765,106931,1993
TEAD1,TEAD1,"datetime(1993, 2, 1, 0, 0)",P28347,P28347,113840,113840,1993
DCTD,DCTD,"datetime(1993, 6, 15, 0, 0)",P32321,P32321,113568,113568,1993
ARID4A,RB1,"datetime(1993, 11, 1, 0, 0)",P29374,P06400,101238,101623,1993
CDKN1A,CCND1,"datetime(1993, 11, 19, 0, 0)",P38936,P24385,113330,103741,1993
OPRD1,GNAO1,"datetime(1993, 7, 1, 0, 0)",P41143,P09471,113165,111396,1993
CCND1,PCNA,"datetime(1993, 8, 1, 0, 0)",P24385,P12004,103741,111379,1993
CTNNB1,APC,"datetime(1993, 12, 10, 0, 0)",P35222,P25054,111577,115867,1993
CDK2,CDKN1A,"datetime(1993, 11, 19, 0, 0)",P24941,P38936,116323,113330,1993
CREB5,CREB5,"datetime(1993, 2, 25, 0, 0)",Q02930,Q02930,115074,115074,1993
OPRM1,GNAO1,"datetime(1993, 7, 1, 0, 0)",P35372,P09471,100971,111396,1993
RELA,NFKBIA,"datetime(1993, 12, 1, 0, 0)",Q04206,P25963,116233,107975,1993
GRB2,SOS1,"datetime(1993, 5, 6, 0, 0)",P62993,Q07889,113112,114975,1993
RAF1,MAP2K2,"datetime(1993, 8, 1, 0, 0)",P04049,P36507,103651,109307,1993
MYC,GTF2I,"datetime(1993, 9, 23, 0, 0)",P01106,P78347,106562,104464,1993
HIST3H3,PRKCA,"datetime(1993, 9, 1, 0, 0)",Q16695,P17252,115562,107106,1993
HMGB1,PLAT,"datetime(1993, 9, 15, 0, 0)",P09429,P00750,116394,103210,1993
FGFR4,FGF1,"datetime(1993, 3, 15, 0, 0)",P22455,P05230,109324,112775,1993
RELA,RELA,"datetime(1993, 1, 1, 0, 0)",Q04206,Q04206,116233,116233,1993
RAF1,HRAS,"datetime(1993, 7, 22, 0, 0)",P04049,P01112,103651,110859,1993
CSF1R,FYN,"datetime(1993, 3, 1, 0, 0)",P07333,P06241,109048,109836,1993
CD247,ZAP70,"datetime(1993, 9, 15, 0, 0)",P20963,P43403,113203,114135,1993
ACPP,ACPP,"datetime(1993, 10, 5, 0, 0)",P15309,P15309,114077,114077,1993
PIK3CA,LCK,"datetime(1993, 12, 1, 0, 0)",P42336,P06239,106131,100170,1993
TAF5,TAF1,"datetime(1993, 3, 11, 0, 0)",Q15542,P21675,103706,112461,1993
TBP,TAF5,"datetime(1993, 3, 11, 0, 0)",P20226,Q15542,107088,103706,1993
CCNA1,HIST1H1A,"datetime(1993, 9, 25, 0, 0)",P78396,Q02539,114114,112044,1993
PRKAR1B,PRKAR1A,"datetime(1993, 10, 5, 0, 0)",P31321,P10644,113974,100178,1993
ACVR1B,INHBA,"datetime(1993, 10, 1, 0, 0)",P36896,P08476,111064,110869,1993
GTF2F2,GTF2F1,"datetime(1993, 1, 25, 0, 0)",P13984,P35269,105393,112170,1993
PTPN6,KIT,"datetime(1993, 6, 1, 0, 0)",P29350,P10721,109783,115140,1993
AHSG,INSR,"datetime(1993, 11, 1, 0, 0)",P02765,P06213,100046,113554,1993
MMP2,LCN2,"datetime(1993, 5, 15, 0, 0)",P08253,P80188,103156,114953,1993
LTA,LTA,"datetime(1993, 5, 7, 0, 0)",P01374,P01374,116300,116300,1993
CSF2RB,PTPN6,"datetime(1993, 12, 1, 0, 0)",P32927,P29350,104297,109783,1993
CAMK2G,CAMK2G,"datetime(1993, 3, 15, 0, 0)",Q13555,Q13555,113468,113468,1993
IGF1,IGFBP4,"datetime(1993, 5, 5, 0, 0)",P05019,P22692,108656,111371,1993
INSR,INSR,"datetime(1993, 5, 25, 0, 0)",P06213,P06213,113554,113554,1993
CCL3,CCL3,"datetime(1993, 3, 15, 0, 0)",P10147,P10147,115369,115369,1993
TBP,SPI1,"datetime(1993, 2, 15, 0, 0)",P20226,P17947,107088,116553,1993
UMOD,LTA,"datetime(1993, 7, 1, 0, 0)",P07911,P01374,107867,116300,1993
IL2RG,IL7,"datetime(1993, 12, 17, 0, 0)",P31785,P13232,111834,101771,1993
CCNA1,CCNA1,"datetime(1993, 9, 25, 0, 0)",P78396,P78396,114114,114114,1993
HIST1H1A,CDK1,"datetime(1993, 9, 25, 0, 0)",Q02539,P06493,112044,107105,1993
BCL2,BAX,"datetime(1993, 8, 27, 0, 0)",P10415,Q07812,109222,101534,1993
FYN,FYB,"datetime(1993, 12, 1, 0, 0)",P06241,O15117,109836,109939,1993
SFPQ,PTBP1,"datetime(1993, 3, 1, 0, 0)",P23246,P26599,114297,109286,1993
ELANE,THBS1,"datetime(1993, 4, 5, 0, 0)",P08246,P07996,115490,109033,1993
IL2RG,IL4,"datetime(1993, 12, 17, 0, 0)",P31785,P05112,111834,106980,1993
FYN,FYN,"datetime(1993, 7, 1, 0, 0)",P06241,P06241,109836,109836,1993
UBR1,CDC6,"datetime(1993, 6, 5, 0, 0)",Q8IWV7,Q99741,101442,115681,1993
EGFR,STAT1,"datetime(1993, 9, 24, 0, 0)",P00533,P42224,112630,100815,1993
CDKN1A,CDK4,"datetime(1993, 11, 19, 0, 0)",P38936,P11802,113330,112005,1993
PRKDC,XRCC6,"datetime(1993, 1, 15, 0, 0)",P78527,P12956,115196,115541,1993
JAK2,EPOR,"datetime(1993, 7, 30, 0, 0)",O60674,P19235,103401,112837,1993
IL6ST,IL11,"datetime(1993, 9, 1, 0, 0)",P40189,P20809,108176,115077,1993
PLCG1,EGFR,"datetime(1993, 11, 5, 0, 0)",P19174,P00533,101146,112630,1993
FGFR4,FGF2,"datetime(1993, 3, 15, 0, 0)",P22455,P09038,109324,104315,1993
PTPRC,LCK,"datetime(1993, 4, 25, 0, 0)",P08575,P06239,111903,100170,1993
LCK,PIK3R1,"datetime(1993, 12, 1, 0, 0)",P06239,P27986,100170,105291,1993
ACVRL1,INHBA,"datetime(1993, 11, 19, 0, 0)",P37023,P08476,109485,110869,1993
ELF1,RB1,"datetime(1993, 5, 28, 0, 0)",P32519,P06400,113677,101623,1993
TEAD1,POU2F1,"datetime(1993, 2, 1, 0, 0)",P28347,P14859,113840,103433,1993
KDM5A,RB1,"datetime(1993, 11, 1, 0, 0)",P29375,P06400,103598,101623,1993
FLNB,TSHR,"datetime(1993, 7, 1, 0, 0)",O75369,P16473,102158,104726,1993
RB1,RBBP4,"datetime(1993, 8, 12, 0, 0)",P06400,Q09028,101623,106420,1993
MAPK1,CEBPB,"datetime(1993, 3, 15, 0, 0)",P28482,P17676,108691,108862,1993
RB1,PPP1CA,"datetime(1993, 4, 1, 0, 0)",P06400,P62136,101623,109498,1993
SP1,YY1,"datetime(1993, 7, 1, 0, 0)",P08047,P25490,112778,104998,1993
CDKN1A,CCNA2,"datetime(1993, 11, 19, 0, 0)",P38936,P20248,113330,110901,1993
NFKB2,BCL3,"datetime(1993, 3, 12, 0, 0)",Q00653,P20749,105851,115766,1993
E2F3,RB1,"datetime(1993, 12, 1, 0, 0)",O00716,P06400,108349,101623,1993
CDK2,CDKN3,"datetime(1993, 11, 19, 0, 0)",P24941,Q16667,116323,102039,1993
NME1,NME1,"datetime(1993, 12, 5, 0, 0)",P15531,P15531,110707,110707,1993
RRAS,BCL2,"datetime(1993, 11, 18, 0, 0)",P10301,P10415,101944,109222,1993
MXD3,NFKB1,"datetime(1993, 9, 25, 0, 0)",Q9BW11,P19838,103107,105528,1993
TAF1,TAF2,"datetime(1993, 3, 11, 0, 0)",P21675,Q6P1X5,112461,115904,1993
MAP2K1,MAPK3,"datetime(1993, 11, 15, 0, 0)",Q02750,P27361,103218,101159,1993
LMNB1,TMPO,"datetime(1993, 7, 2, 0, 0)",P20700,P42167,116387,110749,1993
RELA,NFKB2,"datetime(1993, 10, 1, 0, 0)",Q04206,Q00653,116233,105851,1993
MAP2K2,MAP2K2,"datetime(1993, 11, 15, 0, 0)",P36507,P36507,109307,109307,1993
ACVR1,ACVR2A,"datetime(1993, 11, 19, 0, 0)",Q04771,P27037,111733,110253,1993
TBP,TAF1,"datetime(1993, 3, 11, 0, 0)",P20226,P21675,107088,112461,1993
LRP2,LPL,"datetime(1993, 7, 5, 0, 0)",P98164,P06858,103196,112968,1993
F5,PROS1,"datetime(1993, 2, 5, 0, 0)",P12259,P07225,103875,115545,1993
TGFB1,TGFBR2,"datetime(1993, 11, 19, 0, 0)",P01137,P37173,102253,111843,1993
PRKDC,SRF,"datetime(1993, 10, 5, 0, 0)",P78527,P11831,115196,107795,1993
MAPK3,MAP2K2,"datetime(1993, 8, 1, 0, 0)",P27361,P36507,101159,109307,1993
IRS1,GRB2,"datetime(1993, 5, 1, 0, 0)",P35568,P62993,115660,113112,1993
ARHGAP1,PIK3R1,"datetime(1993, 12, 15, 0, 0)",Q07960,P27986,100129,105291,1993
ID1,MYOD1,"datetime(1993, 1, 5, 0, 0)",P41134,P15172,105664,106162,1993
RAF1,RAF1,"datetime(1993, 8, 15, 0, 0)",P04049,P04049,103651,103651,1993
FYN,CSK,"datetime(1993, 12, 25, 0, 0)",P06241,P41240,109836,103775,1993
GUSB,GUSB,"datetime(1993, 6, 5, 0, 0)",P08236,P08236,111697,111697,1993
CDH1,CTNNA1,"datetime(1993, 8, 1, 0, 0)",P12830,P35221,107212,111578,1993
RFC2,PCNA,"datetime(1993, 1, 1, 0, 0)",P35250,P12004,108532,111379,1993
FKBP4,NR3C1,"datetime(1993, 7, 15, 0, 0)",Q02790,P04150,103803,109148,1993
FGF2,SDC3,"datetime(1993, 8, 5, 0, 0)",P09038,O75056,104315,114015,1993
CKS2,CKS2,"datetime(1993, 10, 15, 0, 0)",P33552,P33552,100915,100915,1993
PTPN1,CSNK2A1,"datetime(1993, 5, 1, 0, 0)",P18031,P68400,109850,110721,1993
CDKN3,CDK3,"datetime(1993, 11, 19, 0, 0)",Q16667,Q00526,102039,112287,1993
LTA,LTB,"datetime(1993, 3, 26, 0, 0)",P01374,Q06643,116300,109067,1993
RAF1,HSP90AA1,"datetime(1993, 10, 15, 0, 0)",P04049,P07900,103651,103493,1993
CDK4,PCNA,"datetime(1993, 8, 1, 0, 0)",P11802,P12004,112005,111379,1993
FES,FES,"datetime(1993, 8, 1, 0, 0)",P07332,P07332,109049,109049,1993
SF3A3,SNRPA1,"datetime(1993, 10, 1, 0, 0)",Q12874,P09661,103582,111285,1993
CLTC,VCL,"datetime(1993, 10, 1, 0, 0)",Q00610,P18206,106373,109950,1993
CCNB1,HIST1H1A,"datetime(1993, 9, 25, 0, 0)",P14635,Q02539,100670,112044,1993
PTPN11,PDGFRB,"datetime(1993, 8, 1, 0, 0)",Q06124,P09619,110411,116248,1993
RASA1,ARHGAP35,"datetime(1993, 1, 15, 0, 0)",P20936,Q9NRY4,108344,106668,1993
LCN2,LCN2,"datetime(1993, 5, 15, 0, 0)",P80188,P80188,114953,114953,1993
NME2,NME2,"datetime(1993, 12, 5, 0, 0)",P22392,P22392,101565,101565,1993
MAP2K3,MAPK3,"datetime(1993, 11, 15, 0, 0)",P46734,P27361,111311,101159,1993
ACVR2A,INHBA,"datetime(1993, 11, 19, 0, 0)",P27037,P08476,110253,110869,1993
NID1,NID1,"datetime(1993, 8, 1, 0, 0)",P14543,P14543,116182,116182,1993
INHBA,ACVR2B,"datetime(1993, 11, 19, 0, 0)",P08476,Q13705,110869,105958,1993
CD86,CTLA4,"datetime(1993, 11, 4, 0, 0)",P42081,P16410,111437,106580,1993
E2F1,TBP,"datetime(1993, 11, 11, 0, 0)",Q01094,P20226,105610,107088,1993
SRC,ARHGAP1,"datetime(1993, 12, 15, 0, 0)",P12931,Q07960,107525,100129,1993
CDKN1A,CCNE1,"datetime(1993, 11, 19, 0, 0)",P38936,P24864,113330,115243,1993
TFDP1,E2F1,"datetime(1993, 10, 1, 0, 0)",Q14186,Q01094,103372,105610,1993
PDGFA,PDGFA,"datetime(1993, 2, 15, 0, 0)",P04085,P04085,104955,104955,1993
VCP,CLTA,"datetime(1993, 9, 30, 0, 0)",P55072,P09496,111658,102237,1993
APP,CLU,"datetime(1993, 7, 1, 0, 0)",P05067,P10909,104269,104081,1993
TGFB1,ACVRL1,"datetime(1993, 11, 19, 0, 0)",P01137,P37023,102253,109485,1993
CD19,PIK3R1,"datetime(1993, 5, 14, 0, 0)",P15391,P27986,110917,105291,1993
FCN1,TGFB1,"datetime(1993, 7, 5, 0, 0)",O00602,P01137,114226,102253,1993
PDGFRB,SRC,"datetime(1993, 6, 1, 0, 0)",P09619,P12931,116248,107525,1993
FN1,PLG,"datetime(1993, 9, 5, 0, 0)",P02751,P00747,104307,107516,1993
IGF1,INSR,"datetime(1993, 3, 1, 0, 0)",P05019,P06213,108656,113554,1993
DBP,CEBPA,"datetime(1993, 2, 1, 0, 0)",Q10586,P49715,108652,109638,1993
BCL3,NFKB1,"datetime(1993, 1, 1, 0, 0)",P20749,P19838,115766,105528,1993
CRH,CRHR2,"datetime(1993, 12, 1, 0, 0)",P06850,Q13324,112965,103055,1993
