name1,name2,discovery date,uniport1,uniport2,id1,id2,time
POGZ,SP1,"datetime(2000, 7, 1, 0, 0)",Q7Z3K3,P08047,106637,112778,2000
DNMT1,DNMT1,"datetime(2000, 7, 1, 0, 0)",P26358,P26358,107213,107213,2000
DLG1,CASK,"datetime(2000, 12, 29, 0, 0)",Q12959,O14936,113241,100295,2000
MSH6,NBN,"datetime(2000, 4, 15, 0, 0)",P52701,O60934,114313,102935,2000
SMN1; SMN2,LSM7,"datetime(2000, 8, 25, 0, 0)",Q16637,Q9UK45,105810,103473,2000
TP53,MTA2,"datetime(2000, 11, 16, 0, 0)",P04637,O94776,114765,110912,2000
AR,FHL2,"datetime(2000, 2, 1, 0, 0)",P10275,Q14192,114547,107341,2000
ANXA13,NEDD4,"datetime(2000, 6, 26, 0, 0)",P27216,P46934,114461,108146,2000
CCR10,CXCL13,"datetime(2000, 3, 15, 0, 0)",P46092,O43927,107348,109542,2000
TNFSF13,TNFRSF14,"datetime(2000, 2, 15, 0, 0)",O75888,Q92956,110546,100804,2000
EVL,SEMA6A,"datetime(2000, 12, 15, 0, 0)",Q9UI08,Q9H2E6,101427,116042,2000
TYROBP,TREM1,"datetime(2000, 5, 15, 0, 0)",O43914,Q9NP99,100379,107610,2000
ERCC6,HIST1H2AB; HIST1H2AE,"datetime(2000, 10, 1, 0, 0)",Q03468,P04908,103857,105907,2000
PPARGC1A,ESR1,"datetime(2000, 5, 26, 0, 0)",Q9UBK2,P03372,116381,102503,2000
PPP2CA,CDK6,"datetime(2000, 11, 3, 0, 0)",P67775,Q00534,113865,100127,2000
TLE4,PAX5,"datetime(2000, 5, 15, 0, 0)",Q04727,Q02548,106896,115226,2000
KIF13A,AP1G1,"datetime(2000, 11, 10, 0, 0)",Q9H1H9,O43747,105285,107054,2000
KCNIP3,CRK,"datetime(2000, 7, 1, 0, 0)",Q9Y2W7,P46108,104463,114441,2000
CRKL,GAB1,"datetime(2000, 4, 14, 0, 0)",P46109,Q13480,114440,101996,2000
VWF,HSP90B1,"datetime(2000, 7, 15, 0, 0)",P04275,P14625,103887,104999,2000
CDH7,CTNNB1,"datetime(2000, 7, 1, 0, 0)",Q9ULB5,P35222,109348,111577,2000
PTPRA,SRC,"datetime(2000, 3, 1, 0, 0)",P18433,P12931,100911,107525,2000
SMAD3,KPNB1,"datetime(2000, 8, 4, 0, 0)",P84022,Q14974,102508,110318,2000
DOK1,SH2D1A,"datetime(2000, 6, 20, 0, 0)",Q99704,O60880,116304,113947,2000
TCF3,ASCL1,"datetime(2000, 7, 21, 0, 0)",P15923,P50553,101412,103416,2000
BRAF,YWHAB,"datetime(2000, 10, 13, 0, 0)",P15056,P31946,102025,110604,2000
PRKCD,EP300,"datetime(2000, 12, 29, 0, 0)",Q05655,Q09472,110746,101265,2000
GEMIN4,SNRPB,"datetime(2000, 3, 20, 0, 0)",P57678,P14678,104947,107659,2000
MYBL1,NCL,"datetime(2000, 2, 11, 0, 0)",P10243,P19338,110217,113886,2000
CDK5RAP1,CDK5R1,"datetime(2000, 1, 25, 0, 0)",Q96SZ6,Q15078,104466,113656,2000
VAV3,SHC1,"datetime(2000, 12, 1, 0, 0)",Q9UKW4,P29353,113277,109781,2000
HDAC5,HDAC5,"datetime(2000, 7, 15, 0, 0)",Q9UQL6,Q9UQL6,114955,114955,2000
ITK,SRC,"datetime(2000, 1, 21, 0, 0)",Q08881,P12931,116343,107525,2000
YWHAZ,PIK3R1,"datetime(2000, 7, 15, 0, 0)",P63104,P27986,111046,105291,2000
PKP1,KRT8,"datetime(2000, 7, 1, 0, 0)",Q13835,P05787,100031,109189,2000
TIAM1,ANK1,"datetime(2000, 7, 10, 0, 0)",Q13009,P16157,108552,102140,2000
SIN3B,PBX1,"datetime(2000, 11, 1, 0, 0)",O75182,P40424,108742,100032,2000
NCF2,ACTB,"datetime(2000, 10, 5, 0, 0)",P19878,P60709,106069,112552,2000
BTG2,HOXC8,"datetime(2000, 1, 7, 0, 0)",P78543,P31273,106550,111533,2000
TRAF2,TDP2,"datetime(2000, 6, 16, 0, 0)",Q12933,O95551,105243,113574,2000
DEFB4A; DEFB4B,DEFB4A; DEFB4B,"datetime(2000, 10, 20, 0, 0)",O15263,O15263,104019,104019,2000
TNFRSF1A,PRKCB,"datetime(2000, 12, 1, 0, 0)",P19438,P05771,113149,107209,2000
AKAP8L,LBR,"datetime(2000, 11, 1, 0, 0)",Q9ULX6,Q14739,104852,107375,2000
CTBP1,IKZF1,"datetime(2000, 6, 30, 0, 0)",Q13363,Q13422,102479,109469,2000
PIK3R1,IL6ST,"datetime(2000, 1, 1, 0, 0)",P27986,P40189,105291,108176,2000
PLEKHO1,CSNK2A1,"datetime(2000, 5, 12, 0, 0)",Q53GL0,P68400,106552,110721,2000
RTN4,BCL2,"datetime(2000, 11, 23, 0, 0)",Q9NQC3,P10415,111119,109222,2000
MMS19,ERCC2,"datetime(2000, 11, 15, 0, 0)",Q96T76,P18074,114699,110402,2000
CDC7,CDC7,"datetime(2000, 9, 15, 0, 0)",O00311,O00311,111255,111255,2000
SIAH1,PEG3,"datetime(2000, 2, 29, 0, 0)",Q8IUQ4,Q9GZU2,101885,113729,2000
GEMIN4,DDX20,"datetime(2000, 3, 20, 0, 0)",P57678,Q9UHI6,104947,102617,2000
GIPC1,LRP1,"datetime(2000, 8, 18, 0, 0)",O14908,Q07954,113178,103717,2000
ALOX12,TRIB1,"datetime(2000, 3, 28, 0, 0)",P18054,Q96RU8,102439,100150,2000
PIAS2,NR3C1,"datetime(2000, 12, 1, 0, 0)",O75928,P04150,110095,109148,2000
YWHAQ,UCP3,"datetime(2000, 5, 1, 0, 0)",P27348,P55916,109161,110677,2000
SRC,EP300,"datetime(2000, 9, 12, 0, 0)",P12931,Q09472,107525,101265,2000
IKBKB,MAP3K11,"datetime(2000, 4, 1, 0, 0)",O14920,Q16584,104565,103388,2000
MED10,MED20,"datetime(2000, 4, 1, 0, 0)",Q9BTT4,Q9H944,113066,108133,2000
SNTG2,DTNB,"datetime(2000, 5, 26, 0, 0)",Q9NY99,O60941,100891,106630,2000
RXRA,RXRA,"datetime(2000, 2, 18, 0, 0)",P19793,P19793,101747,101747,2000
IL7R,PTK2B,"datetime(2000, 3, 10, 0, 0)",P16871,Q14289,115038,116150,2000
AXIN2,PPP2CB,"datetime(2000, 1, 27, 0, 0)",Q9Y2T1,P62714,101123,112889,2000
VDR,BAG1,"datetime(2000, 12, 29, 0, 0)",P11473,Q99933,108023,105765,2000
KMT2A,KMT2A,"datetime(2000, 1, 20, 0, 0)",Q03164,Q03164,101061,101061,2000
PPP2CA,PXN,"datetime(2000, 2, 15, 0, 0)",P67775,P49023,113865,116548,2000
BFAR,BCL2L1,"datetime(2000, 3, 14, 0, 0)",Q9NZS9,Q07817,107614,101535,2000
NPDC1,CCND2,"datetime(2000, 10, 12, 0, 0)",Q9NQX5,P30279,110927,105674,2000
BCAP31,ACTG1,"datetime(2000, 9, 1, 0, 0)",P51572,P63261,107589,109473,2000
PIK3R1,BCAR1,"datetime(2000, 5, 12, 0, 0)",P27986,P56945,105291,103971,2000
PAEP,A2M,"datetime(2000, 10, 15, 0, 0)",P09466,P01023,115769,108859,2000
PRKCE,PRKCE,"datetime(2000, 11, 3, 0, 0)",Q02156,Q02156,113018,113018,2000
SH3KBP1,CRK,"datetime(2000, 11, 11, 0, 0)",Q96B97,P46108,106332,114441,2000
HCFC1,PPP1CA,"datetime(2000, 2, 1, 0, 0)",P51610,P62136,110647,109498,2000
ROPN1,SPA17,"datetime(2000, 1, 1, 0, 0)",Q9HAT0,Q15506,109015,104260,2000
NFATC4,YWHAZ,"datetime(2000, 1, 1, 0, 0)",Q14934,P63104,110904,111046,2000
MMP2,THBS1,"datetime(2000, 10, 13, 0, 0)",P08253,P07996,103156,109033,2000
PYGL,PYGL,"datetime(2000, 7, 1, 0, 0)",P06737,P06737,114222,114222,2000
PRKCA,HMGN1,"datetime(2000, 1, 1, 0, 0)",P17252,P05114,107106,106978,2000
HIST2H2AC,NAP1L4,"datetime(2000, 12, 1, 0, 0)",Q16777,Q99733,107406,111924,2000
MCM6,MCM6,"datetime(2000, 12, 1, 0, 0)",Q14566,Q14566,100084,100084,2000
LAMA5,PLG,"datetime(2000, 11, 10, 0, 0)",O15230,P00747,115788,107516,2000
EMILIN1,EMILIN1,"datetime(2000, 8, 18, 0, 0)",Q9Y6C2,Q9Y6C2,116399,116399,2000
TNPO1,NXF1,"datetime(2000, 1, 1, 0, 0)",Q92973,Q9UBU9,103083,111795,2000
MAPK8IP3,KLC2,"datetime(2000, 11, 10, 0, 0)",Q9UPT6,Q9H0B6,107239,106344,2000
DNMT1,DMAP1,"datetime(2000, 7, 1, 0, 0)",P26358,Q9NPF5,107213,104193,2000
CSNK2A2,RELA,"datetime(2000, 10, 20, 0, 0)",P19784,Q04206,106059,116233,2000
FMNL1,PFN1,"datetime(2000, 9, 1, 0, 0)",O95466,P07737,110269,103884,2000
UPF2,UPF1,"datetime(2000, 12, 1, 0, 0)",Q9HAU5,Q92900,104678,105734,2000
DCTN1,PAFAH1B1,"datetime(2000, 11, 1, 0, 0)",Q14203,P43034,101131,104157,2000
MECP2,GTF2B,"datetime(2000, 5, 1, 0, 0)",P51608,Q00403,106361,114541,2000
BLM,TOP3A,"datetime(2000, 3, 31, 0, 0)",P54132,Q13472,103825,105785,2000
ANXA2,APOH,"datetime(2000, 5, 19, 0, 0)",P07355,P02749,101594,108708,2000
RELA,NCOA6,"datetime(2000, 6, 1, 0, 0)",Q04206,Q14686,116233,111192,2000
DYRK1B,MAPK1,"datetime(2000, 7, 1, 0, 0)",Q9Y463,P28482,105094,108691,2000
APBB1,EVL,"datetime(2000, 11, 17, 0, 0)",O00213,Q9UI08,112891,101427,2000
ABI2,SH3KBP1,"datetime(2000, 6, 23, 0, 0)",Q9NYB9,Q96B97,114161,106332,2000
RXRA,GADD45A,"datetime(2000, 5, 27, 0, 0)",P19793,P24522,101747,109675,2000
CIDEB,CIDEB,"datetime(2000, 7, 28, 0, 0)",Q9UHD4,Q9UHD4,108727,108727,2000
SUMO1,SUMO1,"datetime(2000, 11, 17, 0, 0)",P63165,P63165,101887,101887,2000
KPNB1,RUNX1T1,"datetime(2000, 7, 27, 0, 0)",Q14974,Q06455,110318,105683,2000
CDC5L,SF3B2,"datetime(2000, 12, 1, 0, 0)",Q99459,Q13435,102316,114383,2000
CDC25B,YWHAH,"datetime(2000, 3, 2, 0, 0)",P30305,Q04917,107780,104048,2000
RUVBL2,RUVBL2,"datetime(2000, 8, 18, 0, 0)",Q9Y230,Q9Y230,107631,107631,2000
HIST1H1A,PTMA,"datetime(2000, 8, 1, 0, 0)",Q02539,P06454,112044,106470,2000
WRN,XRCC6,"datetime(2000, 4, 15, 0, 0)",Q14191,P12956,107343,115541,2000
CTF1,EP300,"datetime(2000, 9, 1, 0, 0)",Q16619,Q09472,114367,101265,2000
ABCD1,PEX19,"datetime(2000, 4, 29, 0, 0)",P33897,P40855,104402,108788,2000
CDH15,ARVCF,"datetime(2000, 11, 1, 0, 0)",P55291,O00192,100446,110958,2000
MLH1,NBN,"datetime(2000, 4, 15, 0, 0)",P40692,O60934,100700,102935,2000
FLOT1,SORBS1,"datetime(2000, 9, 14, 0, 0)",O75955,Q9BX66,106411,114946,2000
HDAC1,PBX1,"datetime(2000, 11, 1, 0, 0)",Q13547,P40424,109208,100032,2000
COPB1,ARF1,"datetime(2000, 4, 1, 0, 0)",P53618,P84077,110731,106217,2000
FOXG1,FOXH1,"datetime(2000, 9, 1, 0, 0)",P55316,O75593,100894,110223,2000
AXIN1,PPM1A,"datetime(2000, 1, 28, 0, 0)",O15169,P35813,113100,114689,2000
MAPK1,HSF1,"datetime(2000, 6, 16, 0, 0)",P28482,Q00613,108691,106374,2000
FOXO1,CREBBP,"datetime(2000, 9, 12, 0, 0)",Q12778,Q92793,110622,107061,2000
XPA,XAB2,"datetime(2000, 11, 10, 0, 0)",P23025,Q9HCS7,110666,108286,2000
TP53,TAF1C,"datetime(2000, 8, 1, 0, 0)",P04637,Q15572,114765,100009,2000
SP1,PHC2,"datetime(2000, 7, 1, 0, 0)",P08047,Q8IXK0,112778,101360,2000
PRKCZ,CSNK2B,"datetime(2000, 4, 14, 0, 0)",Q05513,P67870,109176,113204,2000
ARHGDIB,VAV1,"datetime(2000, 2, 4, 0, 0)",P52566,P15498,104001,110105,2000
TRAF2,UBE2V1,"datetime(2000, 10, 13, 0, 0)",Q12933,Q13404,105243,100875,2000
SLC9A3R1,PDGFRB,"datetime(2000, 11, 1, 0, 0)",O14745,P09619,108809,116248,2000
CUL1,CDC34,"datetime(2000, 10, 16, 0, 0)",Q13616,P49427,111823,108935,2000
PRKG1,MRVI1,"datetime(2000, 3, 9, 0, 0)",Q13976,Q9Y6F6,115002,104654,2000
MCL1,BAX,"datetime(2000, 8, 18, 0, 0)",Q07820,Q07812,105294,101534,2000
GRB2,CD22,"datetime(2000, 6, 9, 0, 0)",P62993,P20273,113112,111911,2000
HIPK3,TP73,"datetime(2000, 11, 17, 0, 0)",Q9H422,O15350,102288,106706,2000
FKBP4,HSPA4,"datetime(2000, 2, 1, 0, 0)",Q02790,P34932,103803,105082,2000
STAM2,JAK1,"datetime(2000, 7, 14, 0, 0)",O75886,P23458,113757,107364,2000
NRIP1,NR3C2,"datetime(2000, 8, 1, 0, 0)",P48552,P08235,100930,111695,2000
GAB2,CRKL,"datetime(2000, 6, 26, 0, 0)",Q9UQC2,P46109,109490,114440,2000
RAC2,ACTB,"datetime(2000, 10, 5, 0, 0)",P15153,P60709,102089,112552,2000
KAT2B,SMAD3,"datetime(2000, 11, 1, 0, 0)",Q92831,P84022,108390,102508,2000
COPG1,PTGES3,"datetime(2000, 11, 1, 0, 0)",Q9Y678,Q15185,105246,114589,2000
TCF20,RNF4,"datetime(2000, 8, 25, 0, 0)",Q9UGU0,P78317,115390,115346,2000
HNRNPA1,HNRNPA1,"datetime(2000, 5, 5, 0, 0)",P09651,P09651,115647,115647,2000
CHRAC1,POLE3,"datetime(2000, 7, 3, 0, 0)",Q9NRG0,Q9NRF9,110565,106289,2000
SREBF2,SP1,"datetime(2000, 7, 1, 0, 0)",Q12772,P08047,110621,112778,2000
NOS1AP,LRP2,"datetime(2000, 8, 18, 0, 0)",O75052,P98164,114018,103196,2000
SP1,SMAD4,"datetime(2000, 9, 22, 0, 0)",P08047,Q13485,112778,101994,2000
SYT3,SNAP25,"datetime(2000, 3, 3, 0, 0)",Q9BQG1,P60880,100143,104101,2000
DCX,DCX,"datetime(2000, 9, 22, 0, 0)",O43602,O43602,113998,113998,2000
BAG3,PLCG1,"datetime(2000, 9, 7, 0, 0)",O95817,P19174,115499,101146,2000
TOP2A,YWHAE,"datetime(2000, 5, 5, 0, 0)",P11388,P62258,109182,103095,2000
SNX1,SNX1,"datetime(2000, 12, 1, 0, 0)",Q13596,Q13596,112876,112876,2000
MYOZ1,TCAP,"datetime(2000, 12, 29, 0, 0)",Q9NP98,O15273,107611,116414,2000
ID2,ID2,"datetime(2000, 7, 14, 0, 0)",Q02363,Q02363,102797,102797,2000
SSTR5,SSTR5,"datetime(2000, 3, 17, 0, 0)",P35346,P35346,115598,115598,2000
C1QBP,PRKCD,"datetime(2000, 8, 11, 0, 0)",Q07021,Q05655,115894,110746,2000
MAGI3,PTEN,"datetime(2000, 7, 14, 0, 0)",Q5TCQ9,P60484,112697,107347,2000
XAB2,ERCC8,"datetime(2000, 11, 10, 0, 0)",Q9HCS7,Q13216,108286,100410,2000
PDCL,ADRBK1,"datetime(2000, 9, 22, 0, 0)",Q13371,P25098,106763,114103,2000
PGR,DAP3,"datetime(2000, 8, 1, 0, 0)",P06401,P51398,101624,108224,2000
PAG1,ZAP70,"datetime(2000, 5, 1, 0, 0)",Q9NWQ8,P43403,112251,114135,2000
YWHAH,PRKCZ,"datetime(2000, 1, 15, 0, 0)",Q04917,Q05513,104048,109176,2000
PER3,PER1,"datetime(2000, 6, 1, 0, 0)",P56645,O15534,109527,116547,2000
GMPPA,GMPPB,"datetime(2000, 12, 1, 0, 0)",Q96IJ6,Q9Y5P6,113047,114781,2000
LRP2,GIPC1,"datetime(2000, 8, 18, 0, 0)",P98164,O14908,103196,113178,2000
CNOT7,CNOT6,"datetime(2000, 2, 1, 0, 0)",Q9UIV1,Q9ULM6,106877,114208,2000
RABEP2,RAB5A,"datetime(2000, 4, 1, 0, 0)",Q9H5N1,P20339,106633,112379,2000
MAPK10,MAPK8IP2,"datetime(2000, 3, 15, 0, 0)",P53779,Q13387,104954,112205,2000
SLC2A1,PTK2B,"datetime(2000, 12, 29, 0, 0)",P11166,Q14289,105287,116150,2000
MAP2K1,MAP3K1,"datetime(2000, 12, 22, 0, 0)",Q02750,Q13233,103218,108449,2000
ISL1,PECR,"datetime(2000, 10, 1, 0, 0)",P61371,Q9BY49,109185,116622,2000
BMX,SRC,"datetime(2000, 3, 1, 0, 0)",P51813,P12931,100935,107525,2000
CDK6,PPM1B,"datetime(2000, 11, 3, 0, 0)",Q00534,O75688,100127,109156,2000
PTK2B,ITGB2,"datetime(2000, 9, 1, 0, 0)",Q14289,P05107,116150,102703,2000
PLK3,CHEK2,"datetime(2000, 9, 12, 0, 0)",Q9H4B4,O96017,114031,108135,2000
GRIP1,NR2F1,"datetime(2000, 2, 4, 0, 0)",Q9Y3R0,P10589,112974,104435,2000
ATF4,GABBR2,"datetime(2000, 12, 5, 0, 0)",P18848,O75899,100759,106265,2000
PTK2,STAT3,"datetime(2000, 8, 15, 0, 0)",Q05397,P40763,100504,114621,2000
RABEP1,HUNK,"datetime(2000, 11, 1, 0, 0)",Q15276,P57058,115596,106691,2000
POLR2J,AATF,"datetime(2000, 5, 1, 0, 0)",P52435,Q9NY61,116078,114902,2000
BCAN,MMP3,"datetime(2000, 12, 8, 0, 0)",Q96GW7,P08254,115443,103155,2000
MBP,STK39,"datetime(2000, 8, 31, 0, 0)",P02686,Q9UEW8,115656,107057,2000
FHL2,PSEN2,"datetime(2000, 9, 22, 0, 0)",Q14192,P49810,107341,107441,2000
ISL1,ESR1,"datetime(2000, 10, 1, 0, 0)",P61371,P03372,109185,102503,2000
PLSCR1,SLPI,"datetime(2000, 6, 23, 0, 0)",O15162,P03973,113098,106381,2000
TRAF2,UBE2N,"datetime(2000, 10, 13, 0, 0)",Q12933,P61088,105243,116023,2000
HDAC2,NR3C1,"datetime(2000, 9, 1, 0, 0)",Q92769,P04150,114007,109148,2000
EP300,HMGN2,"datetime(2000, 4, 14, 0, 0)",Q09472,P05204,101265,109115,2000
GGA2,MAP1A,"datetime(2000, 4, 3, 0, 0)",Q9UJY4,P78559,113345,110853,2000
ANAPC4,ANAPC2,"datetime(2000, 8, 1, 0, 0)",Q9UJX5,Q9UJX6,101040,106197,2000
EDNRA,GNA11,"datetime(2000, 6, 1, 0, 0)",P25101,P29992,109363,114848,2000
RAF1,PRPF6,"datetime(2000, 7, 1, 0, 0)",P04049,O94906,103651,104197,2000
CDC25C,CDK1,"datetime(2000, 9, 15, 0, 0)",P30307,P06493,107778,107105,2000
