name1,name2,discovery date,uniport1,uniport2,id1,id2,time
RASGRP4,RAP1A,"datetime(2002, 8, 23, 0, 0)",Q8TDF6,P62834,106237,104626,2002
ACTN1,PHB,"datetime(2002, 12, 1, 0, 0)",P12814,P35232,115233,115933,2002
TDG,CREBBP,"datetime(2002, 2, 1, 0, 0)",Q13569,Q92793,100565,107061,2002
HDAC3,TBL1XR1,"datetime(2002, 3, 1, 0, 0)",O15379,Q9BZK7,115341,114859,2002
SF3A2,RBM17,"datetime(2002, 9, 16, 0, 0)",Q15428,Q96I25,105934,100402,2002
PPARG,NCOA6,"datetime(2002, 5, 31, 0, 0)",P37231,Q14686,110492,111192,2002
XRCC5,PRIM1,"datetime(2002, 10, 11, 0, 0)",P13010,P49642,106516,113817,2002
HDAC1,CBX5,"datetime(2002, 10, 1, 0, 0)",Q13547,P45973,109208,113923,2002
ITGAM,ICAM1,"datetime(2002, 9, 2, 0, 0)",P11215,P05362,104346,106857,2002
KIF1B,MAGI1,"datetime(2002, 7, 1, 0, 0)",O60333,Q96QZ7,103524,104291,2002
RALGDS,ARRB1,"datetime(2002, 8, 1, 0, 0)",Q12967,P49407,108984,100298,2002
XRCC6,RUNX2,"datetime(2002, 9, 27, 0, 0)",P12956,Q13950,115541,106991,2002
SNRPE,YWHAH,"datetime(2002, 4, 30, 0, 0)",P62304,Q04917,109610,104048,2002
TCF4,BCL9,"datetime(2002, 4, 5, 0, 0)",P15884,O00512,102722,104482,2002
BMX,RUFY1,"datetime(2002, 8, 16, 0, 0)",P51813,Q96T51,100935,106107,2002
POLR3D,POLR2H,"datetime(2002, 11, 1, 0, 0)",P05423,P52434,113856,116077,2002
TBC1D4,ZMIZ1,"datetime(2002, 11, 1, 0, 0)",O60343,Q9ULJ6,107885,110478,2002
CRYAA,CRYAA,"datetime(2002, 2, 8, 0, 0)",P02489,P02489,102833,102833,2002
PLEKHA1,MPDZ,"datetime(2002, 2, 1, 0, 0)",Q9HB21,O75970,114818,115043,2002
VAV1,ABL1,"datetime(2002, 4, 5, 0, 0)",P15498,P00519,110105,104641,2002
PPP2R5A,PYGM,"datetime(2002, 4, 1, 0, 0)",Q15172,P11217,112608,104347,2002
PTPN1,STAT3,"datetime(2002, 4, 1, 0, 0)",P18031,P40763,109850,114621,2002
INPP5D,PRKCD,"datetime(2002, 6, 1, 0, 0)",Q92835,Q05655,108393,110746,2002
RAC1,RAP1GDS1,"datetime(2002, 4, 4, 0, 0)",P63000,P52306,104701,105412,2002
HDAC1,SMARCA4,"datetime(2002, 10, 25, 0, 0)",Q13547,P51532,109208,108198,2002
TGS1,MED1,"datetime(2002, 5, 31, 0, 0)",Q96RS0,Q15648,108784,101169,2002
HNRNPR,PRMT1,"datetime(2002, 8, 19, 0, 0)",O43390,Q99873,113436,106128,2002
MEGF10,TMEM132A,"datetime(2002, 11, 1, 0, 0)",Q96KG7,Q24JP5,112567,115176,2002
ACTA1,CSNK1A1,"datetime(2002, 4, 24, 0, 0)",P68133,P48729,111566,113771,2002
UPP1,CTDP1,"datetime(2002, 4, 25, 0, 0)",Q16831,Q9Y5B0,110138,104389,2002
ATXN2L,MPL,"datetime(2002, 3, 15, 0, 0)",Q8WWM7,P40238,115440,110489,2002
CFL1,TPI1,"datetime(2002, 12, 13, 0, 0)",P23528,P60174,111334,108682,2002
NTRK2,NCK2,"datetime(2002, 6, 28, 0, 0)",Q16620,O43639,101480,109707,2002
FTL,KNG1,"datetime(2002, 7, 1, 0, 0)",P02792,P01042,104948,100772,2002
RNF139,VHL,"datetime(2002, 5, 16, 0, 0)",Q8WU17,P40337,109273,112703,2002
ARID1A,ING1,"datetime(2002, 2, 1, 0, 0)",O14497,Q9UK53,100959,107824,2002
CAPN1,AES,"datetime(2002, 7, 1, 0, 0)",P07384,Q08117,114478,101119,2002
YWHAZ,ITGB2,"datetime(2002, 1, 18, 0, 0)",P63104,P05107,111046,102703,2002
FLT3,FLT3,"datetime(2002, 4, 11, 0, 0)",P36888,P36888,115419,115419,2002
PGR,UBR5,"datetime(2002, 7, 19, 0, 0)",P06401,O95071,101624,113900,2002
SYNE2,ACTC1,"datetime(2002, 8, 1, 0, 0)",Q8WXH0,P68032,102808,109417,2002
ARHGDIG,RHOH,"datetime(2002, 2, 1, 0, 0)",Q99819,Q15669,115389,109734,2002
RTN4IP1,RTN4,"datetime(2002, 4, 1, 0, 0)",Q8WWV3,Q9NQC3,109943,111119,2002
SIN3A,RAN,"datetime(2002, 11, 1, 0, 0)",Q96ST3,P62826,111852,100374,2002
CABLES1,TP53,"datetime(2002, 1, 25, 0, 0)",Q8TDN4,P04637,107421,114765,2002
TSC2,YWHAQ,"datetime(2002, 11, 15, 0, 0)",P49815,P27348,107442,109161,2002
RCOR1,SMARCA4,"datetime(2002, 10, 25, 0, 0)",Q9UKL0,P51532,102086,108198,2002
GEMIN5,DDX20,"datetime(2002, 2, 15, 0, 0)",Q8TEQ6,Q9UHI6,107974,102617,2002
PCBD2,HNF1A,"datetime(2002, 7, 12, 0, 0)",Q9H0N5,P20823,106975,106453,2002
NAP1L1,CREBBP,"datetime(2002, 5, 1, 0, 0)",P55209,Q92793,111525,107061,2002
HCK,INPP5D,"datetime(2002, 8, 2, 0, 0)",P08631,Q92835,114709,108393,2002
TRAPPC10,TRAPPC3,"datetime(2002, 1, 10, 0, 0)",P48553,O43617,100183,101719,2002
RUVBL1,ACTL6A,"datetime(2002, 3, 1, 0, 0)",Q9Y265,O96019,111275,108144,2002
CUL4A,HSP90AA1,"datetime(2002, 12, 24, 0, 0)",Q13619,P07900,111816,103493,2002
HDAC1,DNMT3L,"datetime(2002, 8, 15, 0, 0)",Q13547,Q9UJW3,109208,104737,2002
HOXA10,PBX1,"datetime(2002, 9, 27, 0, 0)",P31260,P40424,107303,100032,2002
PARD3,PRKCZ,"datetime(2002, 12, 13, 0, 0)",Q8TEW0,Q05513,109139,109176,2002
DAPK3,PRKCZ,"datetime(2002, 10, 1, 0, 0)",O43293,Q05513,114157,109176,2002
SMAD2,NUP214,"datetime(2002, 8, 1, 0, 0)",Q15796,P35658,111220,104319,2002
SF3A2,SNRPF,"datetime(2002, 9, 16, 0, 0)",Q15428,P62306,105934,109611,2002
HTR1A,S1PR1,"datetime(2002, 5, 3, 0, 0)",P08908,P21453,109657,100061,2002
HOMER1,RYR1,"datetime(2002, 11, 22, 0, 0)",Q86YM7,P21817,105169,115241,2002
GNB2L1,LARP4B,"datetime(2002, 10, 15, 0, 0)",P63244,Q92615,101461,106541,2002
PFDN5,TP73,"datetime(2002, 4, 26, 0, 0)",Q99471,O15350,110284,106706,2002
BOC,CDON,"datetime(2002, 1, 15, 0, 0)",Q9BWV1,Q4KMG0,104700,105151,2002
IL16,CSNK2A1,"datetime(2002, 12, 3, 0, 0)",Q14005,P68400,100287,110721,2002
TBC1D4,NAV1,"datetime(2002, 11, 1, 0, 0)",O60343,Q8NEY1,107885,100892,2002
EP300,CCND1,"datetime(2002, 3, 15, 0, 0)",Q09472,P24385,101265,103741,2002
CAPN1,PRMT5,"datetime(2002, 7, 1, 0, 0)",P07384,O14744,114478,108810,2002
ADAM15,SRC,"datetime(2002, 2, 15, 0, 0)",Q13444,P12931,101465,107525,2002
TANGO6,MACF1,"datetime(2002, 11, 1, 0, 0)",Q9C0B7,Q9UPN3,107449,102128,2002
CBX3,YAF2,"datetime(2002, 5, 10, 0, 0)",Q13185,Q8IY57,113738,100801,2002
CDK5RAP2,ABCA2,"datetime(2002, 11, 1, 0, 0)",Q96SN8,Q9BZC7,102723,116071,2002
BGN,APOB,"datetime(2002, 8, 30, 0, 0)",P21810,P04114,115242,109691,2002
KCNB1,STX1A,"datetime(2002, 11, 1, 0, 0)",Q14721,Q16623,111609,101479,2002
PROX1,EP300,"datetime(2002, 7, 5, 0, 0)",Q92786,Q09472,111306,101265,2002
KCNV2,KCNC1,"datetime(2002, 6, 11, 0, 0)",Q8TDN2,P48547,107418,104413,2002
GGA1,ARF1,"datetime(2002, 7, 15, 0, 0)",Q9UJY5,P84077,113644,106217,2002
THOC2,DDX39B,"datetime(2002, 5, 16, 0, 0)",Q8NI27,Q13838,115350,100037,2002
DDR2,SHC1,"datetime(2002, 5, 24, 0, 0)",Q16832,P29353,111706,109781,2002
SPAG9,SPAG9,"datetime(2002, 10, 29, 0, 0)",O60271,O60271,105193,105193,2002
CAPN1,ACTC1,"datetime(2002, 7, 1, 0, 0)",P07384,P68032,114478,109417,2002
ESR1,MED6,"datetime(2002, 3, 5, 0, 0)",P03372,O75586,102503,114006,2002
VAMP3,STX6,"datetime(2002, 2, 18, 0, 0)",Q15836,O43752,102448,102762,2002
ESR2,MED23,"datetime(2002, 3, 5, 0, 0)",Q92731,Q9ULK4,100229,106195,2002
BECN1,GOPC,"datetime(2002, 8, 29, 0, 0)",Q14457,Q9HD26,101004,104408,2002
FGFR2,FGF23,"datetime(2002, 8, 2, 0, 0)",P21802,Q9GZV9,100913,109439,2002
MAP3K10,CLTC,"datetime(2002, 9, 27, 0, 0)",Q02779,Q00610,100947,106373,2002
DCP2,DCP1A,"datetime(2002, 12, 1, 0, 0)",Q8IU60,Q9NPI6,111067,100498,2002
RFC1,HDAC1,"datetime(2002, 8, 16, 0, 0)",P35251,Q13547,108531,109208,2002
RRAS2,RALGDS,"datetime(2002, 3, 22, 0, 0)",P62070,Q12967,109057,108984,2002
TSNAX,C1D,"datetime(2002, 1, 1, 0, 0)",Q99598,Q13901,101318,102071,2002
GGA1,SORL1,"datetime(2002, 1, 30, 0, 0)",Q9UJY5,Q92673,113644,114001,2002
HSP90AA1,AHSA2,"datetime(2002, 12, 1, 0, 0)",P07900,Q719I0,103493,106388,2002
SMARCB1,RAN,"datetime(2002, 1, 15, 0, 0)",Q12824,P62826,116527,100374,2002
GRIA1,SDCBP,"datetime(2002, 5, 3, 0, 0)",P42261,O00560,101430,109370,2002
PDE6D,RHOA,"datetime(2002, 4, 26, 0, 0)",O43924,P61586,112639,114365,2002
CDC37,CDC37,"datetime(2002, 6, 7, 0, 0)",Q16543,Q16543,103951,103951,2002
MAP2K6,PLCB2,"datetime(2002, 4, 26, 0, 0)",P52564,Q00722,109016,109106,2002
POLR1D,POLR3D,"datetime(2002, 11, 1, 0, 0)",Q9Y2S0,P05423,105085,113856,2002
NCK1,EIF2B2,"datetime(2002, 4, 16, 0, 0)",P16333,P49770,106322,102185,2002
TUBGCP3,PCNT,"datetime(2002, 9, 1, 0, 0)",Q96CW5,O95613,108987,110768,2002
HDAC1,SUV39H1,"datetime(2002, 1, 15, 0, 0)",Q13547,O43463,109208,109564,2002
GRIP1,CARM1,"datetime(2002, 6, 1, 0, 0)",Q9Y3R0,Q86X55,112974,100687,2002
CEBPA,CEBPA,"datetime(2002, 6, 7, 0, 0)",P49715,P49715,109638,109638,2002
DYNC1I1,DYNLT1,"datetime(2002, 12, 17, 0, 0)",O14576,P63172,111110,106185,2002
SVIL,NR3C1,"datetime(2002, 1, 22, 0, 0)",O95425,P04150,110885,109148,2002
MCM4,ORC2,"datetime(2002, 10, 1, 0, 0)",P33991,Q13416,106063,113194,2002
TAB2,TNFRSF11A,"datetime(2002, 2, 1, 0, 0)",Q9NYJ8,Q9Y6Q6,113006,110074,2002
MAGI3,DSCAML1,"datetime(2002, 11, 1, 0, 0)",Q5TCQ9,Q8TD84,112697,107846,2002
MYOZ2,ACTN2,"datetime(2002, 4, 19, 0, 0)",Q9NPC6,P35609,108003,100626,2002
CSNK2A1,APC,"datetime(2002, 4, 30, 0, 0)",P68400,P25054,110721,115867,2002
TNFSF13B,TNFSF13B,"datetime(2002, 10, 15, 0, 0)",Q9Y275,Q9Y275,107025,107025,2002
MEGF10,CADPS2,"datetime(2002, 11, 1, 0, 0)",Q96KG7,Q86UW7,112567,107166,2002
PRKAR2B,MAATS1,"datetime(2002, 11, 22, 0, 0)",P31323,Q7Z4T9,113972,108208,2002
IKZF4,CHD4,"datetime(2002, 8, 2, 0, 0)",Q9H2S9,Q14839,105128,108804,2002
AUP1,ITGA1,"datetime(2002, 8, 9, 0, 0)",Q9Y679,P56199,105247,103880,2002
RAB11FIP2,RAB11FIP2,"datetime(2002, 7, 26, 0, 0)",Q7L804,Q7L804,116057,116057,2002
PPARG,SVIL,"datetime(2002, 1, 22, 0, 0)",P37231,O95425,110492,110885,2002
UBQLN1,MTOR,"datetime(2002, 1, 30, 0, 0)",Q9UMX0,P42345,109087,103035,2002
HERPUD1,PSEN1,"datetime(2002, 4, 12, 0, 0)",Q15011,P49768,113898,114505,2002
SEMA6A,SORBS1,"datetime(2002, 11, 1, 0, 0)",Q9H2E6,Q9BX66,116042,114946,2002
CNOT4,CNOT4,"datetime(2002, 2, 1, 0, 0)",O95628,O95628,106473,106473,2002
ERP44,ERO1L,"datetime(2002, 2, 15, 0, 0)",Q9BS26,Q96HE7,102357,100662,2002
ZBTB16,HDAC4,"datetime(2002, 6, 14, 0, 0)",Q05516,P56524,109177,111662,2002
DEFB103A; DEFB103B,DEFB103A; DEFB103B,"datetime(2002, 3, 8, 0, 0)",P81534,P81534,103523,103523,2002
CKAP5,PTPRN2,"datetime(2002, 11, 1, 0, 0)",Q14008,Q92932,100288,109396,2002
SLC9A3R1,GNA11,"datetime(2002, 10, 25, 0, 0)",O14745,P29992,108809,114848,2002
HDAC5,IKZF1,"datetime(2002, 8, 2, 0, 0)",Q9UQL6,Q13422,114955,109469,2002
HDAC3,XPO1,"datetime(2002, 3, 15, 0, 0)",O15379,O14980,115341,111964,2002
SF3B1,PPP1R8,"datetime(2002, 8, 30, 0, 0)",O75533,Q12972,111426,104624,2002
MAPK14,KRT8,"datetime(2002, 3, 29, 0, 0)",Q16539,P05787,108300,109189,2002
ZBTB16,HDAC5,"datetime(2002, 6, 14, 0, 0)",Q05516,Q9UQL6,109177,114955,2002
GRB2,ADAM15,"datetime(2002, 2, 15, 0, 0)",P62993,Q13444,113112,101465,2002
CTNNB1,SMAD4,"datetime(2002, 5, 1, 0, 0)",P35222,Q13485,111577,101994,2002
PPP1CB,SMARCB1,"datetime(2002, 8, 2, 0, 0)",P62140,Q12824,106328,116527,2002
CSNK1A1,PPP2CA,"datetime(2002, 4, 24, 0, 0)",P48729,P67775,113771,113865,2002
VTN,VEGFA,"datetime(2002, 1, 1, 0, 0)",P04004,P15692,103767,114634,2002
EIF4E,EIF4E,"datetime(2002, 12, 18, 0, 0)",P06730,P06730,114219,114219,2002
MATN3,MATN1,"datetime(2002, 5, 24, 0, 0)",O15232,P21941,115787,108790,2002
PTPRJ,CTNND1,"datetime(2002, 10, 10, 0, 0)",Q12913,O60716,113804,102572,2002
HIF1A,HIF1A,"datetime(2002, 6, 27, 0, 0)",Q16665,Q16665,102040,102040,2002
HDAC3,TAB2,"datetime(2002, 7, 12, 0, 0)",O15379,Q9NYJ8,115341,113006,2002
GRIP1,GRIA1,"datetime(2002, 5, 3, 0, 0)",Q9Y3R0,P42261,112974,101430,2002
HSPD1,ALDH2,"datetime(2002, 10, 25, 0, 0)",P10809,P05091,114322,111462,2002
CENPB,PARP1,"datetime(2002, 7, 26, 0, 0)",P07199,P09874,115143,113437,2002
TFAM,TFB2M,"datetime(2002, 7, 1, 0, 0)",Q00059,Q9H5Q4,103163,112098,2002
BRCA1,CTBP1,"datetime(2002, 3, 8, 0, 0)",P38398,Q13363,108689,102479,2002
PABPC1,GNB2L1,"datetime(2002, 10, 15, 0, 0)",P11940,P63244,105088,101461,2002
CLIP1,PAFAH1B1,"datetime(2002, 5, 1, 0, 0)",P30622,P43034,112269,104157,2002
SIN3A,MBD3,"datetime(2002, 11, 1, 0, 0)",Q96ST3,O95983,111852,110696,2002
GATAD2B,MTA2,"datetime(2002, 1, 1, 0, 0)",Q8WXI9,O94776,107129,110912,2002
VASP,VASP,"datetime(2002, 9, 17, 0, 0)",P50552,P50552,103417,103417,2002
VTN,TGFB2,"datetime(2002, 1, 1, 0, 0)",P04004,P61812,103767,103351,2002
JAM3,ITGAM,"datetime(2002, 9, 2, 0, 0)",Q9BX67,P11215,114947,104346,2002
SNRPE,GEMIN6,"datetime(2002, 3, 1, 0, 0)",P62304,Q8WXD5,109610,103395,2002
CAV1,BMX,"datetime(2002, 3, 15, 0, 0)",Q03135,P51813,113940,100935,2002
SDCBP,GRIK3,"datetime(2002, 5, 3, 0, 0)",O00560,Q13003,109370,108548,2002
POLR3D,POLR3H,"datetime(2002, 11, 1, 0, 0)",P05423,Q9Y535,113856,115777,2002
STAT2,SMARCC2,"datetime(2002, 10, 1, 0, 0)",P52630,Q8TAQ2,111602,110852,2002
TAF4,HTT,"datetime(2002, 6, 21, 0, 0)",O00268,P42858,108658,105787,2002
PLOD1,PLOD1,"datetime(2002, 6, 21, 0, 0)",Q02809,Q02809,112378,112378,2002
GSK3A,PRKCH,"datetime(2002, 4, 1, 0, 0)",P49840,P24723,111113,105297,2002
SF3A2,DHX15,"datetime(2002, 9, 16, 0, 0)",Q15428,O43143,105934,101422,2002
MYO5A,MLPH,"datetime(2002, 4, 24, 0, 0)",Q9Y4I1,Q9BV36,105120,109516,2002
ABL1,NFKBIA,"datetime(2002, 9, 1, 0, 0)",P00519,P25963,104641,107975,2002
PDHX,EP300,"datetime(2002, 1, 1, 0, 0)",O00330,Q09472,102698,101265,2002
USH1C,CDH23,"datetime(2002, 11, 12, 0, 0)",Q9Y6N9,Q9H251,103447,109025,2002
NEDD8,CUL4A,"datetime(2002, 12, 24, 0, 0)",Q15843,Q13619,115957,111816,2002
CREBBP,KLF13,"datetime(2002, 3, 1, 0, 0)",Q92793,Q9Y2Y9,107061,102575,2002
VASP,ACTG1,"datetime(2002, 10, 9, 0, 0)",P50552,P63261,103417,109473,2002
HECTD1,IGSF1,"datetime(2002, 11, 1, 0, 0)",Q9ULT8,Q8N6C5,103070,115513,2002
PRMT2,PGR,"datetime(2002, 8, 9, 0, 0)",P55345,P06401,104606,101624,2002
GRN,SLPI,"datetime(2002, 12, 13, 0, 0)",P28799,P03973,113087,106381,2002
DCXR,DCXR,"datetime(2002, 5, 17, 0, 0)",Q7Z4W1,Q7Z4W1,103868,103868,2002
PTK6,PTK6,"datetime(2002, 9, 13, 0, 0)",Q13882,Q13882,113487,113487,2002
SVIL,SPTBN1,"datetime(2002, 11, 8, 0, 0)",O95425,Q01082,110885,107690,2002
HCK,SRC,"datetime(2002, 3, 7, 0, 0)",P08631,P12931,114709,107525,2002
GEM,GMIP,"datetime(2002, 10, 1, 0, 0)",P55040,Q9P107,116029,105145,2002
STK36,MAST2,"datetime(2002, 11, 1, 0, 0)",Q9NRP7,Q6P0Q8,101261,101862,2002
PLG,S100A10,"datetime(2002, 4, 16, 0, 0)",P00747,P60903,107516,115587,2002
HTR1D,HTR1B,"datetime(2002, 5, 3, 0, 0)",P28221,P28222,111555,111556,2002
DRD2,EPB41L1,"datetime(2002, 9, 1, 0, 0)",P14416,Q9H4G0,104864,102315,2002
TNF,BGN,"datetime(2002, 10, 23, 0, 0)",P01375,P21810,116299,115242,2002
IL1R1,TRAF6,"datetime(2002, 10, 1, 0, 0)",P14778,Q9Y4K3,114494,113106,2002
2-Sep,6-Sep,"datetime(2002, 10, 1, 0, 0)",Q15019,Q14141,105100,109869,2002
HCK,STAT3,"datetime(2002, 11, 22, 0, 0)",P08631,P40763,114709,114621,2002
DDX42,SF3A2,"datetime(2002, 9, 16, 0, 0)",Q86XP3,Q15428,110233,105934,2002
ESR2,SMARCE1,"datetime(2002, 8, 1, 0, 0)",Q92731,Q969G3,100229,107840,2002
HDAC1,TFCP2,"datetime(2002, 3, 15, 0, 0)",Q13547,Q12800,109208,107944,2002
HMG20B,HDAC2,"datetime(2002, 5, 28, 0, 0)",Q9P0W2,Q92769,116032,114007,2002
UBE2R2,BTRC,"datetime(2002, 6, 6, 0, 0)",Q712K3,Q9Y297,115712,100198,2002
ERBB3,RNF41,"datetime(2002, 3, 5, 0, 0)",P21860,Q9H4P4,110297,108425,2002
YWHAZ,HMGN1,"datetime(2002, 10, 1, 0, 0)",P63104,P05114,111046,106978,2002
SETD8,RBBP4,"datetime(2002, 11, 1, 0, 0)",Q9NQR1,Q09028,101237,106420,2002
MATN3,MATN2,"datetime(2002, 5, 24, 0, 0)",O15232,O00339,115787,102700,2002
CD1D,CANX,"datetime(2002, 11, 22, 0, 0)",P15813,P27824,108217,106091,2002
FYN,MAPT,"datetime(2002, 2, 1, 0, 0)",P06241,P10636,109836,113557,2002
WDR77,SNRPD2,"datetime(2002, 3, 8, 0, 0)",Q9BQA1,P62316,109297,105354,2002
PRKD1,MAPK8,"datetime(2002, 3, 28, 0, 0)",Q15139,P45983,112018,111093,2002
ESR1,MED23,"datetime(2002, 3, 5, 0, 0)",P03372,Q9ULK4,102503,106195,2002
TADA3,RARA,"datetime(2002, 11, 22, 0, 0)",O75528,P10276,107175,114548,2002
NCOR1,NCOA3,"datetime(2002, 7, 1, 0, 0)",O75376,Q9Y6Q9,106442,110073,2002
PRMT5,WDR77,"datetime(2002, 3, 8, 0, 0)",O14744,Q9BQA1,108810,109297,2002
BCL6,HDAC5,"datetime(2002, 6, 14, 0, 0)",P41182,Q9UQL6,111043,114955,2002
PLCB2,GNAQ,"datetime(2002, 1, 1, 0, 0)",Q00722,P50148,109106,100901,2002
BRMS1,PHB,"datetime(2002, 6, 17, 0, 0)",Q9HCU9,P35232,100868,115933,2002
ORC2,CCNA1,"datetime(2002, 3, 1, 0, 0)",Q13416,P78396,113194,114114,2002
PSMA2,PSMA2,"datetime(2002, 8, 1, 0, 0)",P25787,P25787,100543,100543,2002
MTMR3,EXOSC8,"datetime(2002, 11, 1, 0, 0)",Q13615,Q96B26,111822,111204,2002
RANBP9,RANBP9,"datetime(2002, 12, 13, 0, 0)",Q96S59,Q96S59,105101,105101,2002
TDG,SUMO2,"datetime(2002, 3, 15, 0, 0)",Q13569,P61956,100565,102300,2002
TTC28,ZNF862,"datetime(2002, 11, 1, 0, 0)",Q96AY4,O60290,116082,114314,2002
GADD45B,CCNB1,"datetime(2002, 9, 1, 0, 0)",O75293,P14635,116137,100670,2002
EGFR,CEBPB,"datetime(2002, 10, 1, 0, 0)",P00533,P17676,112630,108862,2002
RHOQ,TRIP10,"datetime(2002, 10, 1, 0, 0)",P17081,Q15642,116186,101173,2002
CARM1,CTNNB1,"datetime(2002, 7, 19, 0, 0)",Q86X55,P35222,100687,111577,2002
TRAF6,TRAF3IP2,"datetime(2002, 12, 4, 0, 0)",Q9Y4K3,O43734,113106,111916,2002
ITGB6,MAPK1,"datetime(2002, 2, 21, 0, 0)",P18564,P28482,103190,108691,2002
FBXW7,PSEN1,"datetime(2002, 9, 1, 0, 0)",Q969H0,P49768,104634,114505,2002
