name1,name2,discovery date,uniport1,uniport2,id1,id2,time
FBXL5,SKP1,"datetime(1999, 10, 21, 0, 0)",Q9UKA1,P63208,101132,100881,1999
MBD2,MTA2,"datetime(1999, 8, 1, 0, 0)",Q9UBB5,O94776,105256,110912,1999
FLOT2,CAV1,"datetime(1999, 4, 30, 0, 0)",Q14254,Q03135,104821,113940,1999
THRA,NCOA6,"datetime(1999, 11, 26, 0, 0)",P10827,Q14686,105778,111192,1999
HCST,KLRK1,"datetime(1999, 7, 30, 0, 0)",Q9UBK5,P26718,116382,109597,1999
PRKAR2A,AKAP6,"datetime(1999, 8, 1, 0, 0)",P13861,Q13023,105508,100479,1999
INSR,CSK,"datetime(1999, 2, 26, 0, 0)",P06213,P41240,113554,103775,1999
CEBPB,SMARCC1,"datetime(1999, 11, 1, 0, 0)",P17676,Q92922,108862,113689,1999
GAB2,SRC,"datetime(1999, 7, 9, 0, 0)",Q9UQC2,P12931,109490,107525,1999
SLA,SYK,"datetime(1999, 8, 17, 0, 0)",Q13239,P43405,108446,114134,1999
HMMR,TUBB2A,"datetime(1999, 11, 1, 0, 0)",O75330,Q13885,107079,113488,1999
BCL2L2,BIK,"datetime(1999, 6, 1, 0, 0)",Q92843,Q13323,111447,103061,1999
SRP54,SRP54,"datetime(1999, 9, 24, 0, 0)",P61011,P61011,116172,116172,1999
EP300,NUP98,"datetime(1999, 1, 1, 0, 0)",Q09472,P52948,101265,115752,1999
CTNNB1,BTRC,"datetime(1999, 1, 28, 0, 0)",P35222,Q9Y297,111577,100198,1999
PTPN11,SYNCRIP,"datetime(1999, 1, 1, 0, 0)",Q06124,O60506,110411,116257,1999
VDR,MED6,"datetime(1999, 3, 1, 0, 0)",P11473,O75586,108023,114006,1999
CSNK2B,FAF1,"datetime(1999, 1, 1, 0, 0)",P67870,Q9UNN5,113204,111986,1999
RXRA,NCOA4,"datetime(1999, 6, 4, 0, 0)",P19793,Q13772,101747,102813,1999
XRCC6BP1,XRCC6,"datetime(1999, 5, 15, 0, 0)",Q9Y6H3,P12956,115527,115541,1999
RUNX3,SMAD3,"datetime(1999, 10, 29, 0, 0)",Q13761,P84022,115127,102508,1999
SPAG4,ODF1,"datetime(1999, 7, 1, 0, 0)",Q9NPE6,Q14990,116586,101218,1999
SRC,TRAF1,"datetime(1999, 12, 1, 0, 0)",P12931,Q13077,107525,112197,1999
SYN2,SYN2,"datetime(1999, 6, 11, 0, 0)",Q92777,Q92777,100806,100806,1999
HDAC5,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,"datetime(1999, 4, 27, 0, 0)",Q9UQL6,P62805,114955,108386,1999
STAT5A,EGFR,"datetime(1999, 6, 11, 0, 0)",P42229,P00533,104855,112630,1999
TYROBP,NCR2,"datetime(1999, 3, 1, 0, 0)",O43914,O95944,100379,109000,1999
VDR,NCOA3,"datetime(1999, 5, 7, 0, 0)",P11473,Q9Y6Q9,108023,110073,1999
BACE1,APP,"datetime(1999, 10, 22, 0, 0)",P56817,P05067,110440,104269,1999
NR5A1,JUN,"datetime(1999, 9, 1, 0, 0)",Q13285,P05412,105879,100991,1999
CD1D,PTPRC,"datetime(1999, 9, 10, 0, 0)",P15813,P08575,108217,111903,1999
PPP1R13L,RELA,"datetime(1999, 5, 28, 0, 0)",Q8WUF5,Q04206,100136,116233,1999
BLMH,BLMH,"datetime(1999, 6, 15, 0, 0)",Q13867,Q13867,103728,103728,1999
SYT1,STX3,"datetime(1999, 7, 1, 0, 0)",P21579,Q13277,107044,107880,1999
SRPK1,LBR,"datetime(1999, 2, 24, 0, 0)",Q96SB4,Q14739,101000,107375,1999
KIT,GRB7,"datetime(1999, 7, 1, 0, 0)",P10721,Q14451,115140,101006,1999
RELA,FOS,"datetime(1999, 9, 24, 0, 0)",Q04206,P01100,116233,106563,1999
ACP1,KDR,"datetime(1999, 12, 31, 0, 0)",P24666,P35968,112812,111412,1999
NFE2L3,MAFK,"datetime(1999, 3, 5, 0, 0)",Q9Y4A8,O60675,103918,111589,1999
LIN7B,DLG4,"datetime(1999, 6, 1, 0, 0)",Q9HAP6,P78352,108430,114692,1999
IL16,KCNJ10,"datetime(1999, 9, 15, 0, 0)",Q14005,P78508,100287,109785,1999
EP300,STAT6,"datetime(1999, 7, 1, 0, 0)",Q09472,P42226,101265,100816,1999
VAV1,S100B,"datetime(1999, 6, 1, 0, 0)",P15498,P04271,110105,103885,1999
STUB1,HSPA8,"datetime(1999, 6, 1, 0, 0)",Q9UNE7,P11142,100319,108948,1999
ITGB2,PLAUR,"datetime(1999, 7, 10, 0, 0)",P05107,Q03405,102703,113023,1999
TBP,CITED2,"datetime(1999, 12, 17, 0, 0)",P20226,Q99967,107088,100813,1999
TEK,ANGPT4,"datetime(1999, 3, 2, 0, 0)",Q02763,Q9Y264,106906,111276,1999
ADCY8,CALM1; CALM2; CALM3,"datetime(1999, 3, 19, 0, 0)",P40145,P62158,108757,102031,1999
THRA,MED6,"datetime(1999, 3, 1, 0, 0)",P10827,O75586,105778,114006,1999
IRAK1,IRAK1,"datetime(1999, 7, 2, 0, 0)",P51617,P51617,110648,110648,1999
GDI2,RAB4A,"datetime(1999, 9, 7, 0, 0)",P50395,P20338,108470,108057,1999
NCOA6,BCL3,"datetime(1999, 10, 1, 0, 0)",Q14686,P20749,111192,115766,1999
TSG101,NR3C1,"datetime(1999, 10, 1, 0, 0)",Q99816,P04150,115385,109148,1999
TP73,MDM2,"datetime(1999, 3, 25, 0, 0)",O15350,Q00987,106706,106304,1999
RIT2,RLF,"datetime(1999, 11, 15, 0, 0)",Q99578,Q13129,109296,106283,1999
DNM3,AMPH,"datetime(1999, 11, 5, 0, 0)",Q9UQ16,P49418,112605,112568,1999
SYT5,SYT5,"datetime(1999, 10, 29, 0, 0)",O00445,O00445,110977,110977,1999
ORC3,ORC5,"datetime(1999, 5, 1, 0, 0)",Q9UBD5,O43913,113807,100378,1999
IL16,GRIN2C,"datetime(1999, 9, 15, 0, 0)",Q14005,Q14957,100287,101762,1999
HSPB1,CS,"datetime(1999, 7, 2, 0, 0)",P04792,O75390,107064,100251,1999
ZBTB32,ZBTB16,"datetime(1999, 12, 1, 0, 0)",Q9Y2Y4,Q05516,114247,109177,1999
POLR2A,POLR2D,"datetime(1999, 11, 19, 0, 0)",P24928,O15514,108908,115107,1999
DDX20,SNRPG,"datetime(1999, 12, 13, 0, 0)",Q9UHI6,P62308,102617,109609,1999
VAPA,VAPB,"datetime(1999, 1, 8, 0, 0)",Q9P0L0,O95292,100219,114352,1999
CDK1,CNOT7,"datetime(1999, 12, 9, 0, 0)",P06493,Q9UIV1,107105,106877,1999
EFNA4,EPHA4,"datetime(1999, 6, 15, 0, 0)",P52798,P54764,103183,106305,1999
ATR,PPP2R2A,"datetime(1999, 12, 31, 0, 0)",Q13535,P63151,105506,114790,1999
FBXO9,SKP1,"datetime(1999, 10, 21, 0, 0)",Q9UK97,P63208,107199,100881,1999
LGALS1,CD7,"datetime(1999, 10, 1, 0, 0)",P09382,P09564,114620,106115,1999
EP300,RORA,"datetime(1999, 1, 15, 0, 0)",Q09472,P35398,101265,110699,1999
PKMYT1,CCNB1,"datetime(1999, 7, 1, 0, 0)",Q99640,P14635,110394,100670,1999
APBA1,CACNA1B,"datetime(1999, 8, 27, 0, 0)",Q02410,Q00975,105140,100323,1999
NTRK3,SHC1,"datetime(1999, 4, 2, 0, 0)",Q16288,P29353,108312,109781,1999
HIC1,HIC1,"datetime(1999, 12, 21, 0, 0)",Q14526,Q14526,116119,116119,1999
RNF144A,UBE2L3,"datetime(1999, 7, 9, 0, 0)",P50876,P68036,108960,109415,1999
MED14,MED24,"datetime(1999, 2, 4, 0, 0)",O60244,O75448,101448,108248,1999
SNAP29,STX6,"datetime(1999, 1, 1, 0, 0)",O95721,O43752,113470,102762,1999
RARA,NR2E3,"datetime(1999, 12, 21, 0, 0)",P10276,Q9Y5X4,114548,115972,1999
ANAPC11,ANAPC2,"datetime(1999, 4, 1, 0, 0)",Q9NYG5,Q9UJX6,110409,106197,1999
ITGB2,CD226,"datetime(1999, 11, 1, 0, 0)",P05107,Q15762,102703,100128,1999
PDE4D,SPTBN1,"datetime(1999, 10, 22, 0, 0)",Q08499,Q01082,106827,107690,1999
JAK3,STAT3,"datetime(1999, 1, 1, 0, 0)",P52333,P40763,101659,114621,1999
ILF3,EIF2AK2,"datetime(1999, 5, 11, 0, 0)",Q12906,P19525,101497,114927,1999
GHR,JAK1,"datetime(1999, 6, 1, 0, 0)",P10912,P23458,108458,107364,1999
BCL2,PSEN1,"datetime(1999, 10, 22, 0, 0)",P10415,P49768,109222,114505,1999
NRP1,SEMA3A,"datetime(1999, 10, 1, 0, 0)",O14786,Q14563,110448,100082,1999
GDA,DLG3,"datetime(1999, 11, 5, 0, 0)",Q9Y2T3,Q92796,100215,107058,1999
BCL2,BNIP3L,"datetime(1999, 2, 1, 0, 0)",P10415,O60238,109222,104574,1999
TRIM28,CBX1,"datetime(1999, 6, 1, 0, 0)",Q13263,P83916,112089,106094,1999
ZBTB14,ZBTB14,"datetime(1999, 3, 24, 0, 0)",O43829,O43829,103014,103014,1999
VGLL1,TEAD3,"datetime(1999, 11, 1, 0, 0)",Q99990,Q99594,114863,101321,1999
SF3B3,SF3B2,"datetime(1999, 10, 1, 0, 0)",Q15393,Q13435,104702,114383,1999
KEAP1,NFE2L2,"datetime(1999, 1, 1, 0, 0)",Q14145,Q16236,109865,102791,1999
TGIF1,FOXH1,"datetime(1999, 4, 2, 0, 0)",Q15583,O75593,105501,110223,1999
CDK5,RB1,"datetime(1999, 2, 24, 0, 0)",Q00535,P06400,100020,101623,1999
ABCD2,ABCD1,"datetime(1999, 11, 12, 0, 0)",Q9UBJ2,P33897,107584,104402,1999
MAP2K7,MAP3K12,"datetime(1999, 4, 9, 0, 0)",O14733,Q12852,113622,111552,1999
CBLC,EGFR,"datetime(1999, 6, 3, 0, 0)",Q9ULV8,P00533,111062,112630,1999
NOTCH2,JAG1,"datetime(1999, 11, 12, 0, 0)",Q04721,P78504,106892,107174,1999
GNB4,GNG13,"datetime(1999, 12, 1, 0, 0)",Q9HAV0,Q9P2W3,100994,100589,1999
SOCS1,ITK,"datetime(1999, 2, 15, 0, 0)",O15524,Q08881,102187,116343,1999
SHC1,CALD1,"datetime(1999, 11, 19, 0, 0)",P29353,Q05682,109781,108258,1999
AHR,NRIP1,"datetime(1999, 8, 6, 0, 0)",P35869,P48552,101797,100930,1999
OCLN,GJB1,"datetime(1999, 12, 9, 0, 0)",Q16625,P08034,101478,108549,1999
CDC42EP2,RHOQ,"datetime(1999, 10, 1, 0, 0)",O14613,P17081,103413,116186,1999
SH2B2,PDGFRB,"datetime(1999, 1, 21, 0, 0)",O14492,P09619,100956,116248,1999
FABP5,S100A7,"datetime(1999, 2, 1, 0, 0)",Q01469,P31151,113405,102512,1999
PPP4C,PPP4R1,"datetime(1999, 2, 26, 0, 0)",P60510,Q8TF05,112060,107482,1999
CCNB2,TGFBR2,"datetime(1999, 1, 7, 0, 0)",O95067,P37173,103834,111843,1999
IL4R,NCF1,"datetime(1999, 1, 1, 0, 0)",P24394,P14598,116087,104372,1999
BLNK,BTK,"datetime(1999, 10, 1, 0, 0)",Q8WV28,Q06187,112813,103269,1999
ATM,AP1B1,"datetime(1999, 12, 31, 0, 0)",Q13315,Q10567,115411,115480,1999
CBL,EPOR,"datetime(1999, 5, 1, 0, 0)",P22681,P19235,107136,112837,1999
IRF1,HMGA1,"datetime(1999, 6, 1, 0, 0)",P10914,P17096,108455,103831,1999
CLDN6,TJP1,"datetime(1999, 12, 13, 0, 0)",P56747,Q07157,112434,109659,1999
FGFR1,CRK,"datetime(1999, 9, 3, 0, 0)",P11362,P46108,101160,114441,1999
CDC42,CDC42EP2,"datetime(1999, 10, 1, 0, 0)",P60953,O14613,110613,103413,1999
BMPR1A,BMP6,"datetime(1999, 10, 1, 0, 0)",P36894,P22004,111063,109596,1999
SLC6A4,CANX,"datetime(1999, 6, 18, 0, 0)",P31645,P27824,103425,106091,1999
BRD8,RXRA,"datetime(1999, 10, 1, 0, 0)",Q9H0E9,P19793,102042,101747,1999
GADD45G,PCNA,"datetime(1999, 8, 27, 0, 0)",O95257,P12004,106227,111379,1999
MYT1,PIN1,"datetime(1999, 10, 1, 0, 0)",Q01538,Q13526,102748,101194,1999
CUL7,FBXW8,"datetime(1999, 10, 21, 0, 0)",Q14999,Q8N3Y1,107170,107237,1999
MYOT,MYOT,"datetime(1999, 7, 1, 0, 0)",Q9UBF9,Q9UBF9,105819,105819,1999
RB1,CDKN1A,"datetime(1999, 9, 16, 0, 0)",P06400,P38936,101623,113330,1999
ADAM9,SH3GL2,"datetime(1999, 10, 29, 0, 0)",Q13443,Q99962,101462,100809,1999
GRB2,GAB2,"datetime(1999, 3, 15, 0, 0)",P62993,Q9UQC2,113112,109490,1999
MYB,SMARCA2,"datetime(1999, 11, 1, 0, 0)",P10242,P51531,110218,108197,1999
GRB7,PTK2,"datetime(1999, 8, 20, 0, 0)",Q14451,Q05397,101006,100504,1999
SHD,TRIP4,"datetime(1999, 9, 1, 0, 0)",Q96IW2,Q15650,105838,113453,1999
SLA,CD247,"datetime(1999, 8, 17, 0, 0)",Q13239,P20963,108446,113203,1999
SNCA,SNCAIP,"datetime(1999, 5, 1, 0, 0)",P37840,Q9Y6H5,106830,110848,1999
KCNA2,KCNA1,"datetime(1999, 8, 1, 0, 0)",P16389,Q09470,111200,101266,1999
VDR,THRAP3,"datetime(1999, 3, 1, 0, 0)",P11473,Q9Y2W1,108023,104457,1999
PACSIN3,ADAM15,"datetime(1999, 10, 29, 0, 0)",Q9UKS6,Q13444,113858,101465,1999
NUP214,NUP214,"datetime(1999, 5, 4, 0, 0)",P35658,P35658,104319,104319,1999
CDK8,MED12,"datetime(1999, 3, 1, 0, 0)",P49336,Q93074,106739,114252,1999
LGALS1,CD4,"datetime(1999, 10, 1, 0, 0)",P09382,P01730,114620,107050,1999
MAP3K7,MAP3K14,"datetime(1999, 3, 18, 0, 0)",O43318,Q99558,112238,100691,1999
CITED2,CREBBP,"datetime(1999, 1, 1, 0, 0)",Q99967,Q92793,100813,107061,1999
GRIN2A,SRC,"datetime(1999, 8, 1, 0, 0)",Q12879,P12931,103587,107525,1999
CASP9,NOD1,"datetime(1999, 5, 21, 0, 0)",P55211,Q9Y239,115885,107638,1999
MAP3K1,MAPK8IP3,"datetime(1999, 11, 1, 0, 0)",Q13233,Q9UPT6,108449,107239,1999
TCP1,HSPA8,"datetime(1999, 3, 15, 0, 0)",P17987,P11142,115942,108948,1999
CUL7,SKP1,"datetime(1999, 10, 21, 0, 0)",Q14999,P63208,107170,100881,1999
PRKCZ,TIAM1,"datetime(1999, 4, 30, 0, 0)",Q05513,Q13009,109176,108552,1999
SLIT2,SLIT2,"datetime(1999, 3, 19, 0, 0)",O94813,O94813,114887,114887,1999
KCNA1,KCNA3,"datetime(1999, 8, 1, 0, 0)",Q09470,P22001,101266,109594,1999
ATM,RAD17,"datetime(1999, 12, 31, 0, 0)",Q13315,O75943,115411,102109,1999
FBXW11,NFKBIA,"datetime(1999, 3, 5, 0, 0)",Q9UKB1,P25963,111849,107975,1999
TLR2,TLR2,"datetime(1999, 7, 15, 0, 0)",O60603,O60603,101229,101229,1999
POLR2A,SUB1,"datetime(1999, 1, 1, 0, 0)",P24928,P53999,108908,106700,1999
KIR2DL4,HLA-G,"datetime(1999, 4, 5, 0, 0)",Q99706,P17693,116305,100234,1999
CAV1,GRK5,"datetime(1999, 3, 26, 0, 0)",Q03135,P34947,113940,109775,1999
REST,RCOR1,"datetime(1999, 8, 17, 0, 0)",Q13127,Q9UKL0,106285,102086,1999
MAPK8IP2,MAPK8IP2,"datetime(1999, 10, 1, 0, 0)",Q13387,Q13387,112205,112205,1999
RANGAP1,UBE2E3,"datetime(1999, 1, 27, 0, 0)",P46060,Q969T4,112793,106384,1999
PML,RXRA,"datetime(1999, 11, 1, 0, 0)",P29590,P19793,101263,101747,1999
RPA2,XRCC6,"datetime(1999, 3, 1, 0, 0)",P15927,P12956,101410,115541,1999
CGA,FSHB,"datetime(1999, 11, 16, 0, 0)",P01215,P01225,108714,104312,1999
TP63,TP73,"datetime(1999, 6, 25, 0, 0)",Q9H3D4,O15350,103194,106706,1999
APP,CAT,"datetime(1999, 12, 1, 0, 0)",P05067,P04040,104269,103205,1999
IKBKG,MAP3K14,"datetime(1999, 2, 2, 0, 0)",Q9Y6K9,Q99558,115195,100691,1999
NCOA3,ESRRA,"datetime(1999, 12, 1, 0, 0)",Q9Y6Q9,P11474,110073,108021,1999
EEF1G,EEF1G,"datetime(1999, 1, 1, 0, 0)",P26641,P26641,104211,104211,1999
CDKN2A,CCND1,"datetime(1999, 11, 15, 0, 0)",P42771,P24385,108570,103741,1999
LHX3,RLIM,"datetime(1999, 8, 1, 0, 0)",Q9UBR4,Q9NVW2,114212,100473,1999
CD82,ITGAL,"datetime(1999, 12, 1, 0, 0)",P27701,P20701,116274,116386,1999
SMAD3,NR3C1,"datetime(1999, 10, 12, 0, 0)",P84022,P04150,102508,109148,1999
ERBB2,EGFR,"datetime(1999, 12, 1, 0, 0)",P04626,P00533,110434,112630,1999
GADD45A,CDK1,"datetime(1999, 5, 6, 0, 0)",P24522,P06493,109675,107105,1999
TRIM24,PML,"datetime(1999, 11, 1, 0, 0)",O15164,P29590,113096,101263,1999
ESR1,PHB2,"datetime(1999, 6, 8, 0, 0)",P03372,Q99623,102503,101835,1999
EED,HDAC2,"datetime(1999, 12, 1, 0, 0)",O75530,Q92769,111428,114007,1999
SMAD2,SKIL,"datetime(1999, 10, 22, 0, 0)",Q15796,P12757,111220,108797,1999
PCBP1,HNRNPD,"datetime(1999, 7, 1, 0, 0)",Q15365,Q14103,110371,110427,1999
CD33,PTPN11,"datetime(1999, 4, 23, 0, 0)",P20138,Q06124,116514,110411,1999
EEF1D,CSNK2A1,"datetime(1999, 1, 1, 0, 0)",P29692,P68400,104311,110721,1999
STOM,RUVBL2,"datetime(1999, 9, 3, 0, 0)",P27105,Q9Y230,112375,107631,1999
HDAC2,RBL1,"datetime(1999, 10, 1, 0, 0)",Q92769,P28749,114007,115645,1999
DPP4,CCL22,"datetime(1999, 2, 12, 0, 0)",P27487,O00626,110104,106204,1999
STAT5A,MAPK1,"datetime(1999, 4, 1, 0, 0)",P42229,P28482,104855,108691,1999
SKP1,FBXL2,"datetime(1999, 10, 1, 0, 0)",P63208,Q9UKC9,100881,116230,1999
IFNA2,IFNAR2,"datetime(1999, 5, 28, 0, 0)",P01563,P48551,101558,100181,1999
RNF7,CUL5,"datetime(1999, 4, 1, 0, 0)",Q9UBF6,Q93034,105824,114852,1999
UBE2I,AR,"datetime(1999, 7, 2, 0, 0)",P63279,P10275,105209,114547,1999
RRAS2,RAF1,"datetime(1999, 3, 1, 0, 0)",P62070,P04049,109057,103651,1999
MED7,SREBF1,"datetime(1999, 4, 29, 0, 0)",O43513,P36956,116128,110021,1999
UTRN,UTRN,"datetime(1999, 12, 15, 0, 0)",P46939,P46939,108149,108149,1999
GRK6,FSHR,"datetime(1999, 6, 1, 0, 0)",P43250,P23945,116091,112873,1999
JUNB,SMAD3,"datetime(1999, 4, 27, 0, 0)",P17275,P84022,115087,102508,1999
ADAM15,SH3GL2,"datetime(1999, 10, 29, 0, 0)",Q13444,Q99962,101465,100809,1999
GRK6,GRK6,"datetime(1999, 5, 27, 0, 0)",P43250,P43250,116091,116091,1999
CDKN1B,CUL1,"datetime(1999, 8, 1, 0, 0)",P46527,Q13616,115395,111823,1999
PRKCQ,PRKCQ,"datetime(1999, 7, 2, 0, 0)",Q04759,Q04759,103204,103204,1999
TANK,TANK,"datetime(1999, 10, 1, 0, 0)",Q92844,Q92844,111870,111870,1999
LCK,PRKCQ,"datetime(1999, 7, 2, 0, 0)",P06239,Q04759,100170,103204,1999
S100A6,S100B,"datetime(1999, 2, 1, 0, 0)",P06703,P04271,110486,103885,1999
RPS21,RPSA,"datetime(1999, 3, 16, 0, 0)",P63220,P08865,108947,108661,1999
CCL3L1; CCL3L3,CCR5,"datetime(1999, 6, 18, 0, 0)",P16619,P51681,110813,107601,1999
POLR2D,POLR2H,"datetime(1999, 11, 19, 0, 0)",O15514,P52434,115107,116077,1999
ZYX,ACTN1,"datetime(1999, 5, 7, 0, 0)",Q15942,P12814,105756,115233,1999
SRCAP,CREBBP,"datetime(1999, 6, 4, 0, 0)",Q6ZRS2,Q92793,113022,107061,1999
MLLT4,PVRL2,"datetime(1999, 5, 3, 0, 0)",P55196,Q92692,103543,107492,1999
SLC9A2,RASA1,"datetime(1999, 4, 9, 0, 0)",Q9UBY0,P20936,110057,108344,1999
NEDD9,BCAR1,"datetime(1999, 10, 10, 0, 0)",Q14511,P56945,103217,103971,1999
AR,NCOA2,"datetime(1999, 9, 1, 0, 0)",P10275,Q15596,114547,109743,1999
SNTA1,MAPK12,"datetime(1999, 4, 30, 0, 0)",Q13424,P53778,109467,104953,1999
GCK,GCKR,"datetime(1999, 12, 24, 0, 0)",P35557,Q14397,103336,105889,1999
TNFSF11,KHDRBS1,"datetime(1999, 12, 1, 0, 0)",O14788,Q07666,110449,114976,1999
TP53,ATR,"datetime(1999, 7, 8, 0, 0)",P04637,Q13535,114765,105506,1999
RAE1,NUP98,"datetime(1999, 4, 19, 0, 0)",P78406,P52948,100765,115752,1999
TXN,NR3C1,"datetime(1999, 1, 29, 0, 0)",P10599,P04150,108825,109148,1999
RAC2,DOCK2,"datetime(1999, 11, 11, 0, 0)",P15153,Q92608,102089,102270,1999
MBD3,HDAC1,"datetime(1999, 8, 1, 0, 0)",O95983,Q13547,110696,109208,1999
AP1M2,AP1G1,"datetime(1999, 10, 15, 0, 0)",Q9Y6Q5,O43747,110075,107054,1999
CCNB1,CDC6,"datetime(1999, 5, 25, 0, 0)",P14635,Q99741,100670,115681,1999
MAPK1,ARRB1,"datetime(1999, 6, 4, 0, 0)",P28482,P49407,108691,100298,1999
PRKG1,PPP1R12A,"datetime(1999, 11, 19, 0, 0)",Q13976,O14974,115002,100841,1999
CNTF,LIFR,"datetime(1999, 4, 23, 0, 0)",P26441,P42702,103944,105472,1999
AR,CCND1,"datetime(1999, 5, 15, 0, 0)",P10275,P24385,114547,103741,1999
HMGB1,RAG1,"datetime(1999, 10, 1, 0, 0)",P09429,P15918,116394,105147,1999
EFNA5,EPHA7,"datetime(1999, 6, 15, 0, 0)",P52803,Q15375,108829,114698,1999
XPO1,RANBP1,"datetime(1999, 12, 24, 0, 0)",O14980,P43487,111964,112929,1999
SPTBN1,GRIA2,"datetime(1999, 9, 1, 0, 0)",Q01082,P42262,107690,101431,1999
MLLT4,SORBS2,"datetime(1999, 10, 22, 0, 0)",P55196,O94875,103543,107539,1999
ARRB2,AP2B1,"datetime(1999, 3, 30, 0, 0)",P32121,P63010,110282,100415,1999
SHB,PLCG1,"datetime(1999, 9, 24, 0, 0)",Q15464,P19174,105382,101146,1999
ZKSCAN8,ZKSCAN8,"datetime(1999, 12, 1, 0, 0)",Q15776,Q15776,104362,104362,1999
EIF4G3,MKNK1,"datetime(1999, 1, 4, 0, 0)",O43432,Q9BUB5,106437,113954,1999
ATL2,ARL6,"datetime(1999, 10, 1, 0, 0)",Q8NHH9,Q9H0F7,114242,101530,1999
HDAC1,ATM,"datetime(1999, 10, 29, 0, 0)",Q13547,Q13315,109208,115411,1999
GNA11,RGS3,"datetime(1999, 1, 1, 0, 0)",P29992,P49796,114848,108513,1999
FLT3,GRB2,"datetime(1999, 3, 1, 0, 0)",P36888,P62993,115419,113112,1999
THRAP3,CDK8,"datetime(1999, 3, 1, 0, 0)",Q9Y2W1,P49336,104457,106739,1999
HDAC2,EZH2,"datetime(1999, 12, 1, 0, 0)",Q92769,Q15910,114007,109421,1999
TP73,TP73,"datetime(1999, 6, 25, 0, 0)",O15350,O15350,106706,106706,1999
SMN1; SMN2,DDX20,"datetime(1999, 12, 13, 0, 0)",Q16637,Q9UHI6,105810,102617,1999
IRF4,SPI1,"datetime(1999, 2, 15, 0, 0)",Q15306,P17947,102970,116553,1999
RAD23A,PSMD4,"datetime(1999, 9, 24, 0, 0)",P54725,P55036,108093,111074,1999
KPNA4,CSE1L,"datetime(1999, 11, 1, 0, 0)",O00629,P55060,106211,107422,1999
ATM,PTS,"datetime(1999, 12, 31, 0, 0)",Q13315,Q03393,115411,102691,1999
